$version=3
!Num Name........ .Bus. Tipo #Uni .PotIns ..FatOpe ProbFal SFal Stat. ....O&M CurtCos TechTyp
7171 MMGDTO20577      0    0    1       0        1       0    0   594       0      11       2
7172 MMGDTO20578      0    0    1       0        1       0    0   594       0      11       2
7173 MMGDTO20579      0    0    1       0        1       0    0   594       0      11       2
7174 MMGDTO20581      0    0    1       0        1       0    0   594       0      11       2
7175 MMGDTO20585      0    0    1       0        1       0    0   594       0      11       2
7176 MMGDTO20586      0    0    1       0        1       0    0   594       0      11       2
7177 MMGDTO20591      0    0    1       0        1       0    0   594       0      11       2
7178 MMGDTO20592      0    0    1       0        1       0    0   594       0      11       2
7179 MMGDTO20605      0    0    1       0        1       0    0   594       0      11       2
7180 MMGDTO911        0    0    1       0        1       0    0   594       0      11       2
7181 MMGDTO9778       0    0    1       0        1       0    0   594       0      11       2
7182 MMGDTO9799       0    0    1       0        1       0    0   594       0      11       2
7470 OMGDMA115        0    0    1       0        1       0    0   601       0      11       0
7471 OMGDMA131        0    0    1       0        1       0    0   601       0      11       0
7472 OMGDMA13102      0    0    1       0        1       0    0   601       0      11       0
7473 OMGDMA14483      0    0    1       0        1       0    0   601       0      11       0
7474 OMGDMA19002      0    0    1       0        1       0    0   601       0      11       0
7475 OMGDMA19069      0    0    1       0        1       0    0   601       0      11       0
7476 OMGDMA19090      0    0    1       0        1       0    0   601       0      11       0
7477 OMGDMA19110      0    0    1       0        1       0    0   601       0      11       0
7478 OMGDMA19300      0    0    1       0        1       0    0   601       0      11       0
7479 OMGDMA19302      0    0    1       0        1       0    0   601       0      11       0
7480 OMGDMA19310      0    0    1       0        1       0    0   601       0      11       0
7481 OMGDMA19317      0    0    1       0        1       0    0   601       0      11       0
7482 OMGDMA19318      0    0    1       0        1       0    0   601       0      11       0
7483 OMGDMA19322      0    0    1       0        1       0    0   601       0      11       0
7484 OMGDMA607        0    0    1       0        1       0    0   601       0      11       0
7485 OMGDMA615        0    0    1       0        1       0    0   601       0      11       0
7486 OMGDMA630        0    0    1       0        1       0    0   601       0      11       0
7487 OMGDMA631        0    0    1       0        1       0    0   601       0      11       0
7488 OMGDMA632        0    0    1       0        1       0    0   601       0      11       0
7489 OMGDMA636        0    0    1       0        1       0    0   601       0      11       0
7490 OMGDMA638        0    0    1       0        1       0    0   601       0      11       0
7491 OMGDMA639        0    0    1       0        1       0    0   601       0      11       0
7492 OMGDMA669        0    0    1       0        1       0    0   601       0      11       0
7493 OMGDMA814        0    0    1       0        1       0    0   601       0      11       0
7494 OMGDMA831        0    0    1       0        1       0    0   601       0      11       0
7495 OMGDMA930        0    0    1       0        1       0    0   601       0      11       0
7948 OMGDPA10001      0    0    1       0        1       0    0   606       0      11       0
7949 OMGDPA10998      0    0    1       0        1       0    0   606       0      11       0
7950 OMGDPA13015      0    0    1       0        1       0    0   606       0      11       0
7951 OMGDPA192        0    0    1       0        1       0    0   606       0      11       0
7952 OMGDPA19507      0    0    1       0        1       0    0   606       0      11       0
7953 OMGDPA19508      0    0    1       0        1       0    0   606       0      11       0
7954 OMGDPA19513      0    0    1       0        1       0    0   606       0      11       0
7955 OMGDPA19515      0    0    1       0        1       0    0   606       0      11       0
7956 OMGDPA19516      0    0    1       0        1       0    0   606       0      11       0
7957 OMGDPA19519      0    0    1       0        1       0    0   606       0      11       0
7958 OMGDPA19523      0    0    1       0        1       0    0   606       0      11       0
7959 OMGDPA19525      0    0    1       0        1       0    0   606       0      11       0
7960 OMGDPA19545      0    0    1       0        1       0    0   606       0      11       0
7961 OMGDPA19546      0    0    1       0        1       0    0   606       0      11       0
7962 OMGDPA19549      0    0    1       0        1       0    0   606       0      11       0
7963 OMGDPA19550      0    0    1       0        1       0    0   606       0      11       0
7964 OMGDPA19564      0    0    1       0        1       0    0   606       0      11       0
7965 OMGDPA19566      0    0    1       0        1       0    0   606       0      11       0
7966 OMGDPA19588      0    0    1       0        1       0    0   606       0      11       0
7967 OMGDPA19589      0    0    1       0        1       0    0   606       0      11       0
7968 OMGDPA19658      0    0    1       0        1       0    0   606       0      11       0
7969 OMGDPA19659      0    0    1       0        1       0    0   606       0      11       0
7970 OMGDPA19660      0    0    1       0        1       0    0   606       0      11       0
7971 OMGDPA19662      0    0    1       0        1       0    0   606       0      11       0
7972 OMGDPA19699      0    0    1       0        1       0    0   606       0      11       0
7973 OMGDPA19751      0    0    1       0        1       0    0   606       0      11       0
7974 OMGDPA19752      0    0    1       0        1       0    0   606       0      11       0
7975 OMGDPA19757      0    0    1       0        1       0    0   606       0      11       0
7976 OMGDPA19760      0    0    1       0        1       0    0   606       0      11       0
7977 OMGDPA19787      0    0    1       0        1       0    0   606       0      11       0
