$version=1
!Day,Month,Year,Code,Name,Plant,Bus,Existing,NumberOfUnits,MinTurb,MaxTurb,MinGen,MaxGen,MinReactivePower,MaxReactivePower,ReactivePowerFactor,GenDev,MaxDev,GR,GX,TR,TX,Tap
1,5,2038,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,6,2038,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,7,2038,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,8,2038,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,9,2038,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,10,2038,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,11,2038,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,12,2038,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,1,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,2,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,3,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,4,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,5,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,6,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,7,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,8,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,9,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,10,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,11,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
1,12,2039,8,B.MONTE_P,288,4941,0,18,0,13950,0,11000,0,0,0,0,0,0,0,0,0,0
