NUM:   5
               1732
999  760 R   
999  761 R   
999  762 R   
999  763 R   
999  764 R   
999  765 R   
999  766 R   
999  767 R   
999  768 R   
999  769 R   
999  770 R   
999  771 R   
999  772 R   
999  773 R   
999  774 R   
999  775 R   
999  776 R   
999  777 R   
999  778 R   
999  779 R   
999  780 R   
999  781 R   
999  782 R   
999  783 R   
999  784 R   
999  785 R   
999  786 R   
999  787 R   
999  788 R   
999  789 R   
999  790 R   
999  791 R   
999  792 R   
999  793 R   
999  794 R   
999  795 R   
999  796 R   
999  797 R   
999  798 R   
999  799 R   
999  800 R   
999  801 R   
999  802 R   
999  803 R   
999  804 R   
999  805 R   
999  806 R   
999  807 R   
999  808 R   
999  809 R   
999  810 R   
999  811 R   
999  812 R   
999  813 R   
999  814 R   
999  815 R   
999  816 R   
999  817 R   
999  818 R   
999  819 R   
999  820 R   
999  821 R   
999  822 R   
999  823 R   
999  824 R   
999  825 R   
999  826 R   
999  827 R   
999  828 R   
999  829 R   
999  830 R   
999  831 R   
999  832 R   
999  833 R   
999  834 R   
999  835 R   
999  836 R   
999  837 R   
999  838 R   
999  839 R   
999  840 R   
999  841 R   
999  842 R   
999  843 R   
999  844 R   
999  845 R   
999  846 R   
999  847 R   
999  848 R   
999  849 R   
999  850 R   
999  851 R   
999  852 R   
999  853 R   
999  854 R   
999  855 R   
999  856 R   
999  857 R   
999  858 R   
999  859 R   
999  860 R   
999  861 R   
999  862 R   
999  863 R   
999  864 R   
999  865 R   
999  866 R   
999  867 R   
999  868 R   
999  869 R   
999  870 R   
999  871 R   
999  872 R   
999  873 R   
999  874 R   
999  875 R   
999  876 R   
999  877 R   
999  878 R   
999  879 R   
999  880 R   
999  881 R   
999  882 R   
999  883 R   
999  884 R   
999  885 R   
999  886 R   
999  887 R   
999  888 R   
999  889 R   
999  890 R   
999  891 R   
999  892 R   
999  893 R   
999  894 R   
999  895 R   
999  896 R   
999  897 R   
999  898 R   
999  899 R   
999  900 R   
999  901 R   
999  902 R   
999  903 R   
999  904 R   
999  905 R   
999  906 R   
999  907 R   
999  908 R   
999  909 R   
999  910 R   
999  911 R   
999  912 R   
999  913 R   
999  914 R   
999  915 R   
999  916 R   
999  917 R   
999  918 R   
999  919 R   
999  920 R   
999  921 R   
999  922 R   
999  923 R   
999  924 R   
999  925 R   
999  926 R   
999  927 R   
999  928 R   
999  929 R   
999  930 R   
999  931 R   
999  932 R   
999  933 R   
999  934 R   
999  935 R   
999  936 R   
999  937 R   
999  938 R   
999  939 R   
999  940 R   
999  941 R   
999  942 R   
999  943 R   
999  944 R   
999  945 R   
999  946 R   
999  947 R   
999  950 R   
999  951 R   
999  952 R   
999  953 R   
999  954 R   
999  955 R   
999  956 R   
999  957 R   
999  958 R   
999  959 R   
999  960 R   
999  961 R   
999  962 R   
999  963 R   
999  964 R   
999  965 R   
999  966 R   
999  967 R   
999  968 R   
999  969 R   
999  970 R   
999  971 R   
999  972 R   
999  973 R   
999  974 R   
999  975 R   
999  976 R   
999  977 R   
999  978 R   
999  979 R   
999  980 R   
999  981 R   
999  982 R   
999  983 R   
999  984 R   
999  985 R   
999  986 R   
999  987 R   
999  988 R   
999  989 R   
999  990 R   
999  991 R   
999  992 R   
999  993 R   
999  994 R   
999  995 R   
999  996 R   
999  997 R   
999  998 R   
999  999 R   
999 1000 R   
999 1001 R   
999 1002 R   
999 1003 R   
999 1004 R   
999 1005 R   
999 1006 R   
999 1007 R   
999 1008 R   
999 1009 R   
999 1010 R   
999 1011 R   
999 1012 R   
999 1013 R   
999 1014 R   
999 1015 R   
999 1016 R   
999 1017 R   
999 1018 R   
999 1019 R   
999 1020 R   
999 1021 R   
999 1022 R   
999 1023 R   
999 1024 R   
999 1025 R   
999 1026 R   
999 1027 R   
999 1028 R   
999 1029 R   
999 1030 R   
999 1031 R   
999 1032 R   
999 1033 R   
999 1034 R   
999 1035 R   
999 1036 R   
999 1037 R   
999 1038 R   
999 1039 R   
999 1040 R   
999 1041 R   
999 1042 R   
999 1043 R   
999 1044 R   
999 1045 R   
999 1046 R   
999 1047 R   
999 1048 R   
999 1049 R   
999 1050 R   
999 1051 R   
999 1052 R   
999 1053 R   
999 1054 R   
999 1055 R   
