$version=1
!code,Date,block,UnitsInService
1735,1900/01/01,2,0
1735,1900/01/01,3,0
1735,1900/01/01,4,0
1736,1900/01/01,1,0
1736,1900/01/01,2,0
1736,1900/01/01,3,0
1736,1900/01/01,4,0
1732,1900/01/01,1,1
1732,1900/01/01,2,1
1732,1900/01/01,3,1
1732,1900/01/01,4,1
1732,2039/01/01,1,0
1732,2039/01/01,2,0
1732,2039/01/01,3,0
1732,2039/01/01,4,0
1733,1900/01/01,1,0
1733,1900/01/01,2,0
1733,1900/01/01,3,0
1733,1900/01/01,4,0
1737,1900/01/01,1,1
1737,1900/01/01,2,1
1737,1900/01/01,3,1
1737,1900/01/01,4,1
1738,1900/01/01,1,0
1738,1900/01/01,2,0
1738,1900/01/01,3,0
1738,1900/01/01,4,0
1739,1900/01/01,1,1
1739,1900/01/01,2,1
1739,1900/01/01,3,1
1739,1900/01/01,4,1
1740,1900/01/01,1,1
1740,1900/01/01,2,1
1740,1900/01/01,3,1
1740,1900/01/01,4,1
1745,1900/01/01,1,0
1745,1900/01/01,2,0
1745,1900/01/01,3,0
1745,1900/01/01,4,0
1741,1900/01/01,1,1
1741,1900/01/01,2,1
1741,1900/01/01,3,1
1741,1900/01/01,4,1
1741,2034/01/01,1,0
1741,2034/01/01,2,0
1741,2034/01/01,3,0
1741,2034/01/01,4,0
1742,1900/01/01,1,0
1742,1900/01/01,2,0
1742,1900/01/01,3,0
1742,1900/01/01,4,0
1742,2038/01/01,1,1
1742,2038/01/01,2,1
1742,2038/01/01,3,1
1742,2038/01/01,4,1
1743,1900/01/01,1,0
1743,1900/01/01,2,0
1743,1900/01/01,3,0
1743,1900/01/01,4,0
1744,1900/01/01,1,0
1744,1900/01/01,2,0
1744,1900/01/01,3,0
1744,1900/01/01,4,0
1746,1900/01/01,1,1
1746,1900/01/01,2,1
1746,1900/01/01,3,1
1746,1900/01/01,4,1
1747,1900/01/01,1,1
1747,1900/01/01,2,1
1747,1900/01/01,3,1
1747,1900/01/01,4,1
1755,1900/01/01,1,1
1755,1900/01/01,2,1
1755,1900/01/01,3,1
1755,1900/01/01,4,1
1748,1900/01/01,1,1
1748,1900/01/01,2,1
1748,1900/01/01,3,1
1748,1900/01/01,4,1
1748,2031/01/01,1,0
1748,2031/01/01,2,0
1748,2031/01/01,3,0
1748,2031/01/01,4,0
1749,1900/01/01,1,1
1749,1900/01/01,2,1
1749,1900/01/01,3,1
1749,1900/01/01,4,1
1750,1900/01/01,1,0
1750,1900/01/01,2,0
1750,1900/01/01,3,0
1750,1900/01/01,4,0
1750,2030/01/01,1,1
1750,2030/01/01,2,1
1750,2030/01/01,3,1
1750,2030/01/01,4,1
1751,1900/01/01,1,2
1751,1900/01/01,2,2
1751,1900/01/01,3,2
1751,1900/01/01,4,2
1752,1900/01/01,1,0
1752,1900/01/01,2,0
1752,1900/01/01,3,0
1752,1900/01/01,4,0
1753,1900/01/01,1,0
1753,1900/01/01,2,0
1753,1900/01/01,3,0
1753,1900/01/01,4,0
1754,1900/01/01,1,0
1754,1900/01/01,2,0
1754,1900/01/01,3,0
1754,1900/01/01,4,0
1756,1900/01/01,1,2
1756,1900/01/01,2,2
1756,1900/01/01,3,2
1756,1900/01/01,4,2
1757,1900/01/01,1,2
1757,1900/01/01,2,2
1757,1900/01/01,3,2
1757,1900/01/01,4,2
1757,2039/01/01,1,3
1757,2039/01/01,2,3
1757,2039/01/01,3,3
1757,2039/01/01,4,3
1758,1900/01/01,1,1
1758,1900/01/01,2,1
1758,1900/01/01,3,1
1758,1900/01/01,4,1
1759,1900/01/01,1,1
1759,1900/01/01,2,1
1759,1900/01/01,3,1
1759,1900/01/01,4,1
1760,1900/01/01,1,1
1760,1900/01/01,2,1
1760,1900/01/01,3,1
1760,1900/01/01,4,1
1761,1900/01/01,1,3
1761,1900/01/01,2,3
1761,1900/01/01,3,3
1761,1900/01/01,4,3
1762,1900/01/01,1,4
1762,1900/01/01,2,4
1762,1900/01/01,3,4
1762,1900/01/01,4,4
1763,1900/01/01,1,3
1763,1900/01/01,2,3
1763,1900/01/01,3,3
1763,1900/01/01,4,3
1763,2040/01/01,1,4
1763,2040/01/01,2,4
1763,2040/01/01,3,4
1763,2040/01/01,4,4
1764,1900/01/01,1,4
1764,1900/01/01,2,4
1764,1900/01/01,3,4
1764,1900/01/01,4,4
1764,2040/01/01,1,5
1764,2040/01/01,2,5
1764,2040/01/01,3,5
1764,2040/01/01,4,5
1765,1900/01/01,1,2
1765,1900/01/01,2,2
1765,1900/01/01,3,2
1765,1900/01/01,4,2
1766,1900/01/01,1,0
1766,1900/01/01,2,0
1766,1900/01/01,3,0
1766,1900/01/01,4,0
1767,1900/01/01,1,2
1767,1900/01/01,2,2
1767,1900/01/01,3,2
1767,1900/01/01,4,2
1768,1900/01/01,1,2
1768,1900/01/01,2,2
1768,1900/01/01,3,2
1768,1900/01/01,4,2
1769,1900/01/01,1,4
1769,1900/01/01,2,4
1769,1900/01/01,3,4
1769,1900/01/01,4,4
1769,2031/01/01,1,5
1769,2031/01/01,2,5
1769,2031/01/01,3,5
1769,2031/01/01,4,5
1769,2032/01/01,1,4
1769,2032/01/01,2,4
1769,2032/01/01,3,4
1769,2032/01/01,4,4
1770,1900/01/01,1,3
1770,1900/01/01,2,3
1770,1900/01/01,3,3
1770,1900/01/01,4,3
1771,1900/01/01,1,1
1771,1900/01/01,2,1
1771,1900/01/01,3,1
1771,1900/01/01,4,1
1771,2038/01/01,1,2
1771,2038/01/01,2,2
1771,2038/01/01,3,2
1771,2038/01/01,4,2
1772,1900/01/01,1,0
1772,1900/01/01,2,0
1772,1900/01/01,3,0
1772,1900/01/01,4,0
1773,1900/01/01,1,3
1773,1900/01/01,2,3
1773,1900/01/01,3,3
1773,1900/01/01,4,3
1774,1900/01/01,1,1
1774,1900/01/01,2,1
1774,1900/01/01,3,1
1774,1900/01/01,4,1
1774,2035/01/01,1,2
1774,2035/01/01,2,2
1774,2035/01/01,3,2
1774,2035/01/01,4,2
1774,2039/01/01,1,3
1774,2039/01/01,2,3
1774,2039/01/01,3,3
1774,2039/01/01,4,3
1775,1900/01/01,1,0
1775,1900/01/01,2,0
1775,1900/01/01,3,0
1775,1900/01/01,4,0
1776,1900/01/01,1,1
1776,1900/01/01,2,1
1776,1900/01/01,3,1
1776,1900/01/01,4,1
1777,1900/01/01,1,1
1777,1900/01/01,2,1
1777,1900/01/01,3,1
1777,1900/01/01,4,1
1778,1900/01/01,1,1
1778,1900/01/01,2,1
1778,1900/01/01,3,1
1778,1900/01/01,4,1
1779,1900/01/01,1,0
1779,1900/01/01,2,0
1779,1900/01/01,3,0
1779,1900/01/01,4,0
1780,1900/01/01,1,0
1780,1900/01/01,2,0
1780,1900/01/01,3,0
1780,1900/01/01,4,0
1781,1900/01/01,1,1
1781,1900/01/01,2,1
1781,1900/01/01,3,1
1781,1900/01/01,4,1
2629,1900/01/01,1,0
2629,1900/01/01,2,0
2629,1900/01/01,3,0
2629,1900/01/01,4,0
2629,2033/01/01,1,1
2629,2033/01/01,2,1
2629,2033/01/01,3,1
2629,2033/01/01,4,1
113,1900/01/01,1,1
113,1900/01/01,2,1
113,1900/01/01,3,1
113,1900/01/01,4,1
1782,1900/01/01,1,1
1782,1900/01/01,2,1
1782,1900/01/01,3,1
1782,1900/01/01,4,1
1783,1900/01/01,1,1
1783,1900/01/01,2,1
1783,1900/01/01,3,1
1783,1900/01/01,4,1
1784,1900/01/01,1,1
1784,1900/01/01,2,1
1784,1900/01/01,3,1
1784,1900/01/01,4,1
1785,1900/01/01,1,0
1785,1900/01/01,2,0
1785,1900/01/01,3,0
1785,1900/01/01,4,0
1786,1900/01/01,1,1
1786,1900/01/01,2,1
1786,1900/01/01,3,1
1786,1900/01/01,4,1
1787,1900/01/01,1,0
1787,1900/01/01,2,0
1787,1900/01/01,3,0
1787,1900/01/01,4,0
1788,1900/01/01,1,0
1788,1900/01/01,2,0
1788,1900/01/01,3,0
1788,1900/01/01,4,0
1789,1900/01/01,1,1
1789,1900/01/01,2,1
1789,1900/01/01,3,1
1789,1900/01/01,4,1
1790,1900/01/01,1,1
1790,1900/01/01,2,1
1790,1900/01/01,3,1
1790,1900/01/01,4,1
1791,1900/01/01,1,1
1791,1900/01/01,2,1
1791,1900/01/01,3,1
1791,1900/01/01,4,1
1792,1900/01/01,1,1
1792,1900/01/01,2,1
1792,1900/01/01,3,1
1792,1900/01/01,4,1
1793,1900/01/01,1,1
1793,1900/01/01,2,1
1793,1900/01/01,3,1
1793,1900/01/01,4,1
1794,1900/01/01,1,1
1794,1900/01/01,2,1
1794,1900/01/01,3,1
1794,1900/01/01,4,1
1795,1900/01/01,1,2
1795,1900/01/01,2,2
1795,1900/01/01,3,2
1795,1900/01/01,4,2
1796,1900/01/01,1,1
1796,1900/01/01,2,1
1796,1900/01/01,3,1
1796,1900/01/01,4,1
1797,1900/01/01,1,1
1797,1900/01/01,2,1
1797,1900/01/01,3,1
1797,1900/01/01,4,1
1798,1900/01/01,1,1
1798,1900/01/01,2,1
1798,1900/01/01,3,1
1798,1900/01/01,4,1
1799,1900/01/01,1,1
1799,1900/01/01,2,1
1799,1900/01/01,3,1
1799,1900/01/01,4,1
1800,1900/01/01,1,1
1800,1900/01/01,2,1
1800,1900/01/01,3,1
1800,1900/01/01,4,1
1801,1900/01/01,1,1
1801,1900/01/01,2,1
1801,1900/01/01,3,1
1801,1900/01/01,4,1
1802,1900/01/01,1,1
1802,1900/01/01,2,1
1802,1900/01/01,3,1
1802,1900/01/01,4,1
1803,1900/01/01,1,2
1803,1900/01/01,2,2
1803,1900/01/01,3,2
1803,1900/01/01,4,2
1804,1900/01/01,1,1
1804,1900/01/01,2,1
1804,1900/01/01,3,1
1804,1900/01/01,4,1
1805,1900/01/01,1,2
1805,1900/01/01,2,2
1805,1900/01/01,3,2
1805,1900/01/01,4,2
1806,1900/01/01,1,2
1806,1900/01/01,2,2
1806,1900/01/01,3,2
1806,1900/01/01,4,2
1807,1900/01/01,1,1
1807,1900/01/01,2,1
1807,1900/01/01,3,1
1807,1900/01/01,4,1
1808,1900/01/01,1,1
1808,1900/01/01,2,1
1808,1900/01/01,3,1
1808,1900/01/01,4,1
1809,1900/01/01,1,1
1809,1900/01/01,2,1
1809,1900/01/01,3,1
1809,1900/01/01,4,1
1810,1900/01/01,1,1
1810,1900/01/01,2,1
1810,1900/01/01,3,1
1810,1900/01/01,4,1
1811,1900/01/01,1,1
1811,1900/01/01,2,1
1811,1900/01/01,3,1
1811,1900/01/01,4,1
1812,1900/01/01,1,0
1812,1900/01/01,2,0
1812,1900/01/01,3,0
1812,1900/01/01,4,0
1812,2031/01/01,1,1
1812,2031/01/01,2,1
1812,2031/01/01,3,1
1812,2031/01/01,4,1
1812,2034/01/01,1,0
1812,2034/01/01,2,0
1812,2034/01/01,3,0
1812,2034/01/01,4,0
1812,2035/01/01,1,1
1812,2035/01/01,2,1
1812,2035/01/01,3,1
1812,2035/01/01,4,1
114,1900/01/01,1,1
114,1900/01/01,2,1
114,1900/01/01,3,1
114,1900/01/01,4,1
1814,1900/01/01,1,1
1814,1900/01/01,2,1
1814,1900/01/01,3,1
1814,1900/01/01,4,1
1815,1900/01/01,1,1
1815,1900/01/01,2,1
1815,1900/01/01,3,1
1815,1900/01/01,4,1
1813,1900/01/01,1,0
1813,1900/01/01,2,0
1813,1900/01/01,3,0
1813,1900/01/01,4,0
1816,1900/01/01,1,0
1816,1900/01/01,2,0
1816,1900/01/01,3,0
1816,1900/01/01,4,0
2664,1900/01/01,1,1
2664,1900/01/01,2,1
2664,1900/01/01,3,1
2664,1900/01/01,4,1
1818,1900/01/01,1,0
1818,1900/01/01,2,0
1818,1900/01/01,3,0
1818,1900/01/01,4,0
1819,1900/01/01,1,1
1819,1900/01/01,2,1
1819,1900/01/01,3,1
1819,1900/01/01,4,1
1820,1900/01/01,1,1
1820,1900/01/01,2,1
1820,1900/01/01,3,1
1820,1900/01/01,4,1
1821,1900/01/01,1,1
1821,1900/01/01,2,1
1821,1900/01/01,3,1
1821,1900/01/01,4,1
1822,1900/01/01,1,2
1822,1900/01/01,2,2
1822,1900/01/01,3,2
1822,1900/01/01,4,2
1823,1900/01/01,1,1
1823,1900/01/01,2,1
1823,1900/01/01,3,1
1823,1900/01/01,4,1
1824,1900/01/01,1,0
1824,1900/01/01,2,0
1824,1900/01/01,3,0
1824,1900/01/01,4,0
1825,1900/01/01,1,0
1825,1900/01/01,2,0
1825,1900/01/01,3,0
1825,1900/01/01,4,0
1826,1900/01/01,1,1
1826,1900/01/01,2,1
1826,1900/01/01,3,1
1826,1900/01/01,4,1
1827,1900/01/01,1,1
1827,1900/01/01,2,1
1827,1900/01/01,3,1
1827,1900/01/01,4,1
1828,1900/01/01,1,1
1828,1900/01/01,2,1
1828,1900/01/01,3,1
1828,1900/01/01,4,1
1829,1900/01/01,1,1
1829,1900/01/01,2,1
1829,1900/01/01,3,1
1829,1900/01/01,4,1
1829,2037/01/01,1,0
1829,2037/01/01,2,0
1829,2037/01/01,3,0
1829,2037/01/01,4,0
1829,2038/01/01,1,1
1829,2038/01/01,2,1
1829,2038/01/01,3,1
1829,2038/01/01,4,1
1830,1900/01/01,1,2
1830,1900/01/01,2,2
1830,1900/01/01,3,2
1830,1900/01/01,4,2
1830,2037/01/01,1,1
1830,2037/01/01,2,1
1830,2037/01/01,3,1
1830,2037/01/01,4,1
1831,1900/01/01,1,1
1831,1900/01/01,2,1
1831,1900/01/01,3,1
1831,1900/01/01,4,1
1832,1900/01/01,1,2
1832,1900/01/01,2,2
1832,1900/01/01,3,2
1832,1900/01/01,4,2
1833,1900/01/01,1,0
1833,1900/01/01,2,0
1833,1900/01/01,3,0
1833,1900/01/01,4,0
1834,1900/01/01,1,2
1834,1900/01/01,2,2
1834,1900/01/01,3,2
1834,1900/01/01,4,2
1835,1900/01/01,1,3
1835,1900/01/01,2,3
1835,1900/01/01,3,3
1835,1900/01/01,4,3
1836,1900/01/01,1,2
1836,1900/01/01,2,2
1836,1900/01/01,3,2
1836,1900/01/01,4,2
1837,1900/01/01,1,2
1837,1900/01/01,2,2
1837,1900/01/01,3,2
1837,1900/01/01,4,2
2630,1900/01/01,1,2
2630,1900/01/01,2,2
2630,1900/01/01,3,2
2630,1900/01/01,4,2
2630,2035/01/01,1,1
2630,2035/01/01,2,1
2630,2035/01/01,3,1
2630,2035/01/01,4,1
1838,1900/01/01,1,2
1838,1900/01/01,2,2
1838,1900/01/01,3,2
1838,1900/01/01,4,2
1839,1900/01/01,1,0
1839,1900/01/01,2,0
1839,1900/01/01,3,0
1839,1900/01/01,4,0
1840,1900/01/01,1,4
1840,1900/01/01,2,4
1840,1900/01/01,3,4
1840,1900/01/01,4,4
1842,1900/01/01,1,3
1842,1900/01/01,2,3
1842,1900/01/01,3,3
1842,1900/01/01,4,3
1842,2035/01/01,1,2
1842,2035/01/01,2,2
1842,2035/01/01,3,2
1842,2035/01/01,4,2
1843,1900/01/01,1,2
1843,1900/01/01,2,2
1843,1900/01/01,3,2
1843,1900/01/01,4,2
1843,2036/01/01,1,1
1843,2036/01/01,2,1
1843,2036/01/01,3,1
1843,2036/01/01,4,1
1844,1900/01/01,1,2
1844,1900/01/01,2,2
1844,1900/01/01,3,2
1844,1900/01/01,4,2
1845,1900/01/01,1,1
1845,1900/01/01,2,1
1845,1900/01/01,3,1
1845,1900/01/01,4,1
1846,1900/01/01,1,2
1846,1900/01/01,2,2
1846,1900/01/01,3,2
1846,1900/01/01,4,2
1846,2039/01/01,1,1
1846,2039/01/01,2,1
1846,2039/01/01,3,1
1846,2039/01/01,4,1
1847,1900/01/01,1,2
1847,1900/01/01,2,2
1847,1900/01/01,3,2
1847,1900/01/01,4,2
1848,1900/01/01,1,1
1848,1900/01/01,2,1
1848,1900/01/01,3,1
1848,1900/01/01,4,1
1848,2030/01/01,1,2
1848,2030/01/01,2,2
1848,2030/01/01,3,2
1848,2030/01/01,4,2
1848,2031/01/01,1,1
1848,2031/01/01,2,1
1848,2031/01/01,3,1
1848,2031/01/01,4,1
1849,1900/01/01,1,1
1849,1900/01/01,2,1
1849,1900/01/01,3,1
1849,1900/01/01,4,1
1849,2038/01/01,1,2
1849,2038/01/01,2,2
1849,2038/01/01,3,2
1849,2038/01/01,4,2
1850,1900/01/01,1,2
1850,1900/01/01,2,2
1850,1900/01/01,3,2
1850,1900/01/01,4,2
1850,2038/01/01,1,1
1850,2038/01/01,2,1
1850,2038/01/01,3,1
1850,2038/01/01,4,1
2631,1900/01/01,1,1
2631,1900/01/01,2,1
2631,1900/01/01,3,1
2631,1900/01/01,4,1
1851,1900/01/01,1,3
1851,1900/01/01,2,3
1851,1900/01/01,3,3
1851,1900/01/01,4,3
1851,2034/01/01,1,2
1851,2034/01/01,2,2
1851,2034/01/01,3,2
1851,2034/01/01,4,2
1851,2038/01/01,1,3
1851,2038/01/01,2,3
1851,2038/01/01,3,3
1851,2038/01/01,4,3
1852,1900/01/01,1,3
1852,1900/01/01,2,3
1852,1900/01/01,3,3
1852,1900/01/01,4,3
1853,1900/01/01,1,0
1853,1900/01/01,2,0
1853,1900/01/01,3,0
1853,1900/01/01,4,0
2690,1900/01/01,1,1
2690,1900/01/01,2,1
2690,1900/01/01,3,1
2690,1900/01/01,4,1
2632,1900/01/01,1,3
2632,1900/01/01,2,3
2632,1900/01/01,3,3
2632,1900/01/01,4,3
2632,2033/01/01,1,2
2632,2033/01/01,2,2
2632,2033/01/01,3,2
2632,2033/01/01,4,2
2632,2034/01/01,1,3
2632,2034/01/01,2,3
2632,2034/01/01,3,3
2632,2034/01/01,4,3
2632,2036/01/01,1,2
2632,2036/01/01,2,2
2632,2036/01/01,3,2
2632,2036/01/01,4,2
1854,1900/01/01,1,1
1854,1900/01/01,2,1
1854,1900/01/01,3,1
1854,1900/01/01,4,1
1855,1900/01/01,1,2
1855,1900/01/01,2,2
1855,1900/01/01,3,2
1855,1900/01/01,4,2
1856,1900/01/01,1,3
1856,1900/01/01,2,3
1856,1900/01/01,3,3
1856,1900/01/01,4,3
1857,1900/01/01,1,3
1857,1900/01/01,2,3
1857,1900/01/01,3,3
1857,1900/01/01,4,3
1858,1900/01/01,1,1
1858,1900/01/01,2,1
1858,1900/01/01,3,1
1858,1900/01/01,4,1
1859,1900/01/01,1,1
1859,1900/01/01,2,1
1859,1900/01/01,3,1
1859,1900/01/01,4,1
1859,2036/01/01,1,0
1859,2036/01/01,2,0
1859,2036/01/01,3,0
1859,2036/01/01,4,0
1860,1900/01/01,1,1
1860,1900/01/01,2,1
1860,1900/01/01,3,1
1860,1900/01/01,4,1
1861,1900/01/01,1,1
1861,1900/01/01,2,1
1861,1900/01/01,3,1
1861,1900/01/01,4,1
2684,1900/01/01,1,0
2684,1900/01/01,2,0
2684,1900/01/01,3,0
2684,1900/01/01,4,0
2684,2038/01/01,1,1
2684,2038/01/01,2,1
2684,2038/01/01,3,1
2684,2038/01/01,4,1
1862,1900/01/01,1,0
1862,1900/01/01,2,0
1862,1900/01/01,3,0
1862,1900/01/01,4,0
1863,1900/01/01,1,1
1863,1900/01/01,2,1
1863,1900/01/01,3,1
1863,1900/01/01,4,1
1864,1900/01/01,1,0
1864,1900/01/01,2,0
1864,1900/01/01,3,0
1864,1900/01/01,4,0
1864,2038/01/01,1,1
1864,2038/01/01,2,1
1864,2038/01/01,3,1
1864,2038/01/01,4,1
1865,1900/01/01,1,4
1865,1900/01/01,2,4
1865,1900/01/01,3,4
1865,1900/01/01,4,4
1866,1900/01/01,1,0
1866,1900/01/01,2,0
1866,1900/01/01,3,0
1866,1900/01/01,4,0
1867,1900/01/01,1,1
1867,1900/01/01,2,1
1867,1900/01/01,3,1
1867,1900/01/01,4,1
1867,2032/01/01,1,0
1867,2032/01/01,2,0
1867,2032/01/01,3,0
1867,2032/01/01,4,0
2665,1900/01/01,1,0
2665,1900/01/01,2,0
2665,1900/01/01,3,0
2665,1900/01/01,4,0
1868,1900/01/01,1,1
1868,1900/01/01,2,1
1868,1900/01/01,3,1
1868,1900/01/01,4,1
1869,1900/01/01,1,1
1869,1900/01/01,2,1
1869,1900/01/01,3,1
1869,1900/01/01,4,1
1870,1900/01/01,1,0
1870,1900/01/01,2,0
1870,1900/01/01,3,0
1870,1900/01/01,4,0
1871,1900/01/01,1,0
1871,1900/01/01,2,0
1871,1900/01/01,3,0
1871,1900/01/01,4,0
1872,1900/01/01,1,1
1872,1900/01/01,2,1
1872,1900/01/01,3,1
1872,1900/01/01,4,1
1872,2038/01/01,1,0
1872,2038/01/01,2,0
1872,2038/01/01,3,0
1872,2038/01/01,4,0
2691,1900/01/01,1,0
2691,1900/01/01,2,0
2691,1900/01/01,3,0
2691,1900/01/01,4,0
1873,1900/01/01,1,1
1873,1900/01/01,2,1
1873,1900/01/01,3,1
1873,1900/01/01,4,1
1874,1900/01/01,1,1
1874,1900/01/01,2,1
1874,1900/01/01,3,1
1874,1900/01/01,4,1
1875,1900/01/01,1,0
1875,1900/01/01,2,0
1875,1900/01/01,3,0
1875,1900/01/01,4,0
1876,1900/01/01,1,1
1876,1900/01/01,2,1
1876,1900/01/01,3,1
1876,1900/01/01,4,1
890,1900/01/01,1,1
890,1900/01/01,2,1
890,1900/01/01,3,1
890,1900/01/01,4,1
890,2031/01/01,1,0
890,2031/01/01,2,0
890,2031/01/01,3,0
890,2031/01/01,4,0
1877,1900/01/01,1,1
1877,1900/01/01,2,1
1877,1900/01/01,3,1
1877,1900/01/01,4,1
1877,2030/01/01,1,0
1877,2030/01/01,2,0
1877,2030/01/01,3,0
1877,2030/01/01,4,0
2633,1900/01/01,1,0
2633,1900/01/01,2,0
2633,1900/01/01,3,0
2633,1900/01/01,4,0
1878,1900/01/01,1,0
1878,1900/01/01,2,0
1878,1900/01/01,3,0
1878,1900/01/01,4,0
1879,1900/01/01,1,0
1879,1900/01/01,2,0
1879,1900/01/01,3,0
1879,1900/01/01,4,0
1880,1900/01/01,1,0
1880,1900/01/01,2,0
1880,1900/01/01,3,0
1880,1900/01/01,4,0
1881,1900/01/01,1,1
1881,1900/01/01,2,1
1881,1900/01/01,3,1
1881,1900/01/01,4,1
1882,1900/01/01,1,1
1882,1900/01/01,2,1
1882,1900/01/01,3,1
1882,1900/01/01,4,1
1882,2037/01/01,1,2
1882,2037/01/01,2,2
1882,2037/01/01,3,2
1882,2037/01/01,4,2
2692,1900/01/01,1,0
2692,1900/01/01,2,0
2692,1900/01/01,3,0
2692,1900/01/01,4,0
2693,1900/01/01,1,1
2693,1900/01/01,2,1
2693,1900/01/01,3,1
2693,1900/01/01,4,1
2685,1900/01/01,1,0
2685,1900/01/01,2,0
2685,1900/01/01,3,0
2685,1900/01/01,4,0
1883,1900/01/01,1,0
1883,1900/01/01,2,0
1883,1900/01/01,3,0
1883,1900/01/01,4,0
1883,2031/01/01,1,1
1883,2031/01/01,2,1
1883,2031/01/01,3,1
1883,2031/01/01,4,1
189,1900/01/01,1,0
189,1900/01/01,2,0
189,1900/01/01,3,0
189,1900/01/01,4,0
