$version=1
!code,Date,block,MinFlow,MaxFlow,MinFlowEmergency,MaxFlowEmergency
15021,1900/01/01,4,9999,9999,9999,9999
15022,1900/01/01,1,9999,9999,9999,9999
15022,1900/01/01,2,9999,9999,9999,9999
15022,1900/01/01,3,9999,9999,9999,9999
15022,1900/01/01,4,9999,9999,9999,9999
15023,1900/01/01,1,9999,9999,9999,9999
15023,1900/01/01,2,9999,9999,9999,9999
15023,1900/01/01,3,9999,9999,9999,9999
15023,1900/01/01,4,9999,9999,9999,9999
15024,1900/01/01,1,9999,9999,9999,9999
15024,1900/01/01,2,9999,9999,9999,9999
15024,1900/01/01,3,9999,9999,9999,9999
15024,1900/01/01,4,9999,9999,9999,9999
15025,1900/01/01,1,9999,9999,9999,9999
15025,1900/01/01,2,9999,9999,9999,9999
15025,1900/01/01,3,9999,9999,9999,9999
15025,1900/01/01,4,9999,9999,9999,9999
15026,1900/01/01,1,9999,9999,9999,9999
15026,1900/01/01,2,9999,9999,9999,9999
15026,1900/01/01,3,9999,9999,9999,9999
15026,1900/01/01,4,9999,9999,9999,9999
15027,1900/01/01,1,9999,9999,9999,9999
15027,1900/01/01,2,9999,9999,9999,9999
15027,1900/01/01,3,9999,9999,9999,9999
15027,1900/01/01,4,9999,9999,9999,9999
15028,1900/01/01,1,9999,9999,9999,9999
15028,1900/01/01,2,9999,9999,9999,9999
15028,1900/01/01,3,9999,9999,9999,9999
15028,1900/01/01,4,9999,9999,9999,9999
15029,1900/01/01,1,9999,9999,9999,9999
15029,1900/01/01,2,9999,9999,9999,9999
15029,1900/01/01,3,9999,9999,9999,9999
15029,1900/01/01,4,9999,9999,9999,9999
15030,1900/01/01,1,9999,9999,9999,9999
15030,1900/01/01,2,9999,9999,9999,9999
15030,1900/01/01,3,9999,9999,9999,9999
15030,1900/01/01,4,9999,9999,9999,9999
15031,1900/01/01,1,9999,9999,9999,9999
15031,1900/01/01,2,9999,9999,9999,9999
15031,1900/01/01,3,9999,9999,9999,9999
15031,1900/01/01,4,9999,9999,9999,9999
15032,1900/01/01,1,9999,9999,9999,9999
15032,1900/01/01,2,9999,9999,9999,9999
15032,1900/01/01,3,9999,9999,9999,9999
15032,1900/01/01,4,9999,9999,9999,9999
15033,1900/01/01,1,9999,9999,9999,9999
15033,1900/01/01,2,9999,9999,9999,9999
15033,1900/01/01,3,9999,9999,9999,9999
15033,1900/01/01,4,9999,9999,9999,9999
15034,1900/01/01,1,9999,9999,9999,9999
15034,1900/01/01,2,9999,9999,9999,9999
15034,1900/01/01,3,9999,9999,9999,9999
15034,1900/01/01,4,9999,9999,9999,9999
15035,1900/01/01,1,9999,9999,9999,9999
15035,1900/01/01,2,9999,9999,9999,9999
15035,1900/01/01,3,9999,9999,9999,9999
15035,1900/01/01,4,9999,9999,9999,9999
15036,1900/01/01,1,9999,9999,9999,9999
15036,1900/01/01,2,9999,9999,9999,9999
15036,1900/01/01,3,9999,9999,9999,9999
15036,1900/01/01,4,9999,9999,9999,9999
15037,1900/01/01,1,9999,9999,9999,9999
15037,1900/01/01,2,9999,9999,9999,9999
15037,1900/01/01,3,9999,9999,9999,9999
15037,1900/01/01,4,9999,9999,9999,9999
15038,1900/01/01,1,9999,9999,9999,9999
15038,1900/01/01,2,9999,9999,9999,9999
15038,1900/01/01,3,9999,9999,9999,9999
15038,1900/01/01,4,9999,9999,9999,9999
15039,1900/01/01,1,9999,9999,9999,9999
15039,1900/01/01,2,9999,9999,9999,9999
15039,1900/01/01,3,9999,9999,9999,9999
15039,1900/01/01,4,9999,9999,9999,9999
15040,1900/01/01,1,9999,9999,9999,9999
15040,1900/01/01,2,9999,9999,9999,9999
15040,1900/01/01,3,9999,9999,9999,9999
15040,1900/01/01,4,9999,9999,9999,9999
15041,1900/01/01,1,9999,9999,9999,9999
15041,1900/01/01,2,9999,9999,9999,9999
15041,1900/01/01,3,9999,9999,9999,9999
15041,1900/01/01,4,9999,9999,9999,9999
15042,1900/01/01,1,9999,9999,9999,9999
15042,1900/01/01,2,9999,9999,9999,9999
15042,1900/01/01,3,9999,9999,9999,9999
15042,1900/01/01,4,9999,9999,9999,9999
15043,1900/01/01,1,9999,9999,9999,9999
15043,1900/01/01,2,9999,9999,9999,9999
15043,1900/01/01,3,9999,9999,9999,9999
15043,1900/01/01,4,9999,9999,9999,9999
15044,1900/01/01,1,9999,9999,9999,9999
15044,1900/01/01,2,9999,9999,9999,9999
15044,1900/01/01,3,9999,9999,9999,9999
15044,1900/01/01,4,9999,9999,9999,9999
15045,1900/01/01,1,9999,9999,9999,9999
15045,1900/01/01,2,9999,9999,9999,9999
15045,1900/01/01,3,9999,9999,9999,9999
15045,1900/01/01,4,9999,9999,9999,9999
15046,1900/01/01,1,9999,9999,9999,9999
15046,1900/01/01,2,9999,9999,9999,9999
15046,1900/01/01,3,9999,9999,9999,9999
15046,1900/01/01,4,9999,9999,9999,9999
15047,1900/01/01,1,9999,9999,9999,9999
15047,1900/01/01,2,9999,9999,9999,9999
15047,1900/01/01,3,9999,9999,9999,9999
15047,1900/01/01,4,9999,9999,9999,9999
15048,1900/01/01,1,9999,9999,9999,9999
15048,1900/01/01,2,9999,9999,9999,9999
15048,1900/01/01,3,9999,9999,9999,9999
15048,1900/01/01,4,9999,9999,9999,9999
15049,1900/01/01,1,9999,9999,9999,9999
15049,1900/01/01,2,9999,9999,9999,9999
15049,1900/01/01,3,9999,9999,9999,9999
15049,1900/01/01,4,9999,9999,9999,9999
15050,1900/01/01,1,9999,9999,9999,9999
15050,1900/01/01,2,9999,9999,9999,9999
15050,1900/01/01,3,9999,9999,9999,9999
15050,1900/01/01,4,9999,9999,9999,9999
15051,1900/01/01,1,9999,9999,9999,9999
15051,1900/01/01,2,9999,9999,9999,9999
15051,1900/01/01,3,9999,9999,9999,9999
15051,1900/01/01,4,9999,9999,9999,9999
15052,1900/01/01,1,9999,9999,9999,9999
15052,1900/01/01,2,9999,9999,9999,9999
15052,1900/01/01,3,9999,9999,9999,9999
15052,1900/01/01,4,9999,9999,9999,9999
15053,1900/01/01,1,9999,9999,9999,9999
15053,1900/01/01,2,9999,9999,9999,9999
15053,1900/01/01,3,9999,9999,9999,9999
15053,1900/01/01,4,9999,9999,9999,9999
15054,1900/01/01,1,9999,9999,9999,9999
15054,1900/01/01,2,9999,9999,9999,9999
15054,1900/01/01,3,9999,9999,9999,9999
15054,1900/01/01,4,9999,9999,9999,9999
15055,1900/01/01,1,9999,9999,9999,9999
15055,1900/01/01,2,9999,9999,9999,9999
15055,1900/01/01,3,9999,9999,9999,9999
15055,1900/01/01,4,9999,9999,9999,9999
15056,1900/01/01,1,9999,9999,9999,9999
15056,1900/01/01,2,9999,9999,9999,9999
15056,1900/01/01,3,9999,9999,9999,9999
15056,1900/01/01,4,9999,9999,9999,9999
15057,1900/01/01,1,9999,9999,9999,9999
15057,1900/01/01,2,9999,9999,9999,9999
15057,1900/01/01,3,9999,9999,9999,9999
15057,1900/01/01,4,9999,9999,9999,9999
15058,1900/01/01,1,9999,9999,9999,9999
15058,1900/01/01,2,9999,9999,9999,9999
15058,1900/01/01,3,9999,9999,9999,9999
15058,1900/01/01,4,9999,9999,9999,9999
15059,1900/01/01,1,9999,9999,9999,9999
15059,1900/01/01,2,9999,9999,9999,9999
15059,1900/01/01,3,9999,9999,9999,9999
15059,1900/01/01,4,9999,9999,9999,9999
15060,1900/01/01,1,9999,9999,9999,9999
15060,1900/01/01,2,9999,9999,9999,9999
15060,1900/01/01,3,9999,9999,9999,9999
15060,1900/01/01,4,9999,9999,9999,9999
15061,1900/01/01,1,9999,9999,9999,9999
15061,1900/01/01,2,9999,9999,9999,9999
15061,1900/01/01,3,9999,9999,9999,9999
15061,1900/01/01,4,9999,9999,9999,9999
15062,1900/01/01,1,9999,9999,9999,9999
15062,1900/01/01,2,9999,9999,9999,9999
15062,1900/01/01,3,9999,9999,9999,9999
15062,1900/01/01,4,9999,9999,9999,9999
15063,1900/01/01,1,9999,9999,9999,9999
15063,1900/01/01,2,9999,9999,9999,9999
15063,1900/01/01,3,9999,9999,9999,9999
15063,1900/01/01,4,9999,9999,9999,9999
15064,1900/01/01,1,9999,9999,9999,9999
15064,1900/01/01,2,9999,9999,9999,9999
15064,1900/01/01,3,9999,9999,9999,9999
15064,1900/01/01,4,9999,9999,9999,9999
15065,1900/01/01,1,9999,9999,9999,9999
15065,1900/01/01,2,9999,9999,9999,9999
15065,1900/01/01,3,9999,9999,9999,9999
15065,1900/01/01,4,9999,9999,9999,9999
15066,1900/01/01,1,9999,9999,9999,9999
15066,1900/01/01,2,9999,9999,9999,9999
15066,1900/01/01,3,9999,9999,9999,9999
15066,1900/01/01,4,9999,9999,9999,9999
15067,1900/01/01,1,9999,9999,9999,9999
15067,1900/01/01,2,9999,9999,9999,9999
15067,1900/01/01,3,9999,9999,9999,9999
15067,1900/01/01,4,9999,9999,9999,9999
15068,1900/01/01,1,9999,9999,9999,9999
15068,1900/01/01,2,9999,9999,9999,9999
15068,1900/01/01,3,9999,9999,9999,9999
15068,1900/01/01,4,9999,9999,9999,9999
15069,1900/01/01,1,9999,9999,9999,9999
15069,1900/01/01,2,9999,9999,9999,9999
15069,1900/01/01,3,9999,9999,9999,9999
15069,1900/01/01,4,9999,9999,9999,9999
15070,1900/01/01,1,9999,9999,9999,9999
15070,1900/01/01,2,9999,9999,9999,9999
15070,1900/01/01,3,9999,9999,9999,9999
15070,1900/01/01,4,9999,9999,9999,9999
15071,1900/01/01,1,9999,9999,9999,9999
15071,1900/01/01,2,9999,9999,9999,9999
15071,1900/01/01,3,9999,9999,9999,9999
15071,1900/01/01,4,9999,9999,9999,9999
15072,1900/01/01,1,9999,9999,9999,9999
15072,1900/01/01,2,9999,9999,9999,9999
15072,1900/01/01,3,9999,9999,9999,9999
15072,1900/01/01,4,9999,9999,9999,9999
15073,1900/01/01,1,9999,9999,9999,9999
15073,1900/01/01,2,9999,9999,9999,9999
15073,1900/01/01,3,9999,9999,9999,9999
15073,1900/01/01,4,9999,9999,9999,9999
15074,1900/01/01,1,9999,9999,9999,9999
15074,1900/01/01,2,9999,9999,9999,9999
15074,1900/01/01,3,9999,9999,9999,9999
15074,1900/01/01,4,9999,9999,9999,9999
15075,1900/01/01,1,9999,9999,9999,9999
15075,1900/01/01,2,9999,9999,9999,9999
15075,1900/01/01,3,9999,9999,9999,9999
15075,1900/01/01,4,9999,9999,9999,9999
15076,1900/01/01,1,9999,9999,9999,9999
15076,1900/01/01,2,9999,9999,9999,9999
15076,1900/01/01,3,9999,9999,9999,9999
15076,1900/01/01,4,9999,9999,9999,9999
15077,1900/01/01,1,9999,9999,9999,9999
15077,1900/01/01,2,9999,9999,9999,9999
15077,1900/01/01,3,9999,9999,9999,9999
15077,1900/01/01,4,9999,9999,9999,9999
15078,1900/01/01,1,9999,9999,9999,9999
15078,1900/01/01,2,9999,9999,9999,9999
15078,1900/01/01,3,9999,9999,9999,9999
15078,1900/01/01,4,9999,9999,9999,9999
15079,1900/01/01,1,9999,9999,9999,9999
15079,1900/01/01,2,9999,9999,9999,9999
15079,1900/01/01,3,9999,9999,9999,9999
15079,1900/01/01,4,9999,9999,9999,9999
15080,1900/01/01,1,9999,9999,9999,9999
15080,1900/01/01,2,9999,9999,9999,9999
15080,1900/01/01,3,9999,9999,9999,9999
15080,1900/01/01,4,9999,9999,9999,9999
15081,1900/01/01,1,9999,9999,9999,9999
15081,1900/01/01,2,9999,9999,9999,9999
15081,1900/01/01,3,9999,9999,9999,9999
15081,1900/01/01,4,9999,9999,9999,9999
15082,1900/01/01,1,9999,9999,9999,9999
15082,1900/01/01,2,9999,9999,9999,9999
15082,1900/01/01,3,9999,9999,9999,9999
15082,1900/01/01,4,9999,9999,9999,9999
15083,1900/01/01,1,9999,9999,9999,9999
15083,1900/01/01,2,9999,9999,9999,9999
15083,1900/01/01,3,9999,9999,9999,9999
15083,1900/01/01,4,9999,9999,9999,9999
15084,1900/01/01,1,9999,9999,9999,9999
15084,1900/01/01,2,9999,9999,9999,9999
15084,1900/01/01,3,9999,9999,9999,9999
15084,1900/01/01,4,9999,9999,9999,9999
15085,1900/01/01,1,9999,9999,9999,9999
15085,1900/01/01,2,9999,9999,9999,9999
15085,1900/01/01,3,9999,9999,9999,9999
15085,1900/01/01,4,9999,9999,9999,9999
15086,1900/01/01,1,9999,9999,9999,9999
15086,1900/01/01,2,9999,9999,9999,9999
15086,1900/01/01,3,9999,9999,9999,9999
15086,1900/01/01,4,9999,9999,9999,9999
15087,1900/01/01,1,9999,9999,9999,9999
15087,1900/01/01,2,9999,9999,9999,9999
15087,1900/01/01,3,9999,9999,9999,9999
15087,1900/01/01,4,9999,9999,9999,9999
15088,1900/01/01,1,9999,9999,9999,9999
15088,1900/01/01,2,9999,9999,9999,9999
15088,1900/01/01,3,9999,9999,9999,9999
15088,1900/01/01,4,9999,9999,9999,9999
15089,1900/01/01,1,9999,9999,9999,9999
15089,1900/01/01,2,9999,9999,9999,9999
15089,1900/01/01,3,9999,9999,9999,9999
15089,1900/01/01,4,9999,9999,9999,9999
15090,1900/01/01,1,9999,9999,9999,9999
15090,1900/01/01,2,9999,9999,9999,9999
15090,1900/01/01,3,9999,9999,9999,9999
15090,1900/01/01,4,9999,9999,9999,9999
15091,1900/01/01,1,9999,9999,9999,9999
15091,1900/01/01,2,9999,9999,9999,9999
15091,1900/01/01,3,9999,9999,9999,9999
15091,1900/01/01,4,9999,9999,9999,9999
15092,1900/01/01,1,9999,9999,9999,9999
15092,1900/01/01,2,9999,9999,9999,9999
15092,1900/01/01,3,9999,9999,9999,9999
15092,1900/01/01,4,9999,9999,9999,9999
15093,1900/01/01,1,9999,9999,9999,9999
15093,1900/01/01,2,9999,9999,9999,9999
15093,1900/01/01,3,9999,9999,9999,9999
15093,1900/01/01,4,9999,9999,9999,9999
15094,1900/01/01,1,9999,9999,9999,9999
15094,1900/01/01,2,9999,9999,9999,9999
15094,1900/01/01,3,9999,9999,9999,9999
15094,1900/01/01,4,9999,9999,9999,9999
15095,1900/01/01,1,9999,9999,9999,9999
15095,1900/01/01,2,9999,9999,9999,9999
15095,1900/01/01,3,9999,9999,9999,9999
15095,1900/01/01,4,9999,9999,9999,9999
15096,1900/01/01,1,9999,9999,9999,9999
15096,1900/01/01,2,9999,9999,9999,9999
15096,1900/01/01,3,9999,9999,9999,9999
15096,1900/01/01,4,9999,9999,9999,9999
15097,1900/01/01,1,9999,9999,9999,9999
15097,1900/01/01,2,9999,9999,9999,9999
15097,1900/01/01,3,9999,9999,9999,9999
15097,1900/01/01,4,9999,9999,9999,9999
15098,1900/01/01,1,9999,9999,9999,9999
15098,1900/01/01,2,9999,9999,9999,9999
15098,1900/01/01,3,9999,9999,9999,9999
15098,1900/01/01,4,9999,9999,9999,9999
15099,1900/01/01,1,9999,9999,9999,9999
15099,1900/01/01,2,9999,9999,9999,9999
15099,1900/01/01,3,9999,9999,9999,9999
15099,1900/01/01,4,9999,9999,9999,9999
15100,1900/01/01,1,9999,9999,9999,9999
15100,1900/01/01,2,9999,9999,9999,9999
15100,1900/01/01,3,9999,9999,9999,9999
15100,1900/01/01,4,9999,9999,9999,9999
15101,1900/01/01,1,9999,9999,9999,9999
15101,1900/01/01,2,9999,9999,9999,9999
15101,1900/01/01,3,9999,9999,9999,9999
15101,1900/01/01,4,9999,9999,9999,9999
15102,1900/01/01,1,9999,9999,9999,9999
15102,1900/01/01,2,9999,9999,9999,9999
15102,1900/01/01,3,9999,9999,9999,9999
15102,1900/01/01,4,9999,9999,9999,9999
15103,1900/01/01,1,9999,9999,9999,9999
15103,1900/01/01,2,9999,9999,9999,9999
15103,1900/01/01,3,9999,9999,9999,9999
15103,1900/01/01,4,9999,9999,9999,9999
15104,1900/01/01,1,9999,9999,9999,9999
15104,1900/01/01,2,9999,9999,9999,9999
15104,1900/01/01,3,9999,9999,9999,9999
15104,1900/01/01,4,9999,9999,9999,9999
15105,1900/01/01,1,9999,9999,9999,9999
15105,1900/01/01,2,9999,9999,9999,9999
15105,1900/01/01,3,9999,9999,9999,9999
15105,1900/01/01,4,9999,9999,9999,9999
15106,1900/01/01,1,9999,9999,9999,9999
15106,1900/01/01,2,9999,9999,9999,9999
15106,1900/01/01,3,9999,9999,9999,9999
15106,1900/01/01,4,9999,9999,9999,9999
15107,1900/01/01,1,9999,9999,9999,9999
15107,1900/01/01,2,9999,9999,9999,9999
15107,1900/01/01,3,9999,9999,9999,9999
15107,1900/01/01,4,9999,9999,9999,9999
15108,1900/01/01,1,9999,9999,9999,9999
15108,1900/01/01,2,9999,9999,9999,9999
15108,1900/01/01,3,9999,9999,9999,9999
15108,1900/01/01,4,9999,9999,9999,9999
15109,1900/01/01,1,9999,9999,9999,9999
15109,1900/01/01,2,9999,9999,9999,9999
15109,1900/01/01,3,9999,9999,9999,9999
15109,1900/01/01,4,9999,9999,9999,9999
15110,1900/01/01,1,9999,9999,9999,9999
15110,1900/01/01,2,9999,9999,9999,9999
15110,1900/01/01,3,9999,9999,9999,9999
15110,1900/01/01,4,9999,9999,9999,9999
15111,1900/01/01,1,9999,9999,9999,9999
15111,1900/01/01,2,9999,9999,9999,9999
15111,1900/01/01,3,9999,9999,9999,9999
15111,1900/01/01,4,9999,9999,9999,9999
15112,1900/01/01,1,9999,9999,9999,9999
15112,1900/01/01,2,9999,9999,9999,9999
15112,1900/01/01,3,9999,9999,9999,9999
15112,1900/01/01,4,9999,9999,9999,9999
15113,1900/01/01,1,9999,9999,9999,9999
15113,1900/01/01,2,9999,9999,9999,9999
15113,1900/01/01,3,9999,9999,9999,9999
15113,1900/01/01,4,9999,9999,9999,9999
15114,1900/01/01,1,9999,9999,9999,9999
15114,1900/01/01,2,9999,9999,9999,9999
15114,1900/01/01,3,9999,9999,9999,9999
15114,1900/01/01,4,9999,9999,9999,9999
15115,1900/01/01,1,9999,9999,9999,9999
15115,1900/01/01,2,9999,9999,9999,9999
15115,1900/01/01,3,9999,9999,9999,9999
15115,1900/01/01,4,9999,9999,9999,9999
15116,1900/01/01,1,9999,9999,9999,9999
15116,1900/01/01,2,9999,9999,9999,9999
15116,1900/01/01,3,9999,9999,9999,9999
15116,1900/01/01,4,9999,9999,9999,9999
15117,1900/01/01,1,9999,9999,9999,9999
15117,1900/01/01,2,9999,9999,9999,9999
15117,1900/01/01,3,9999,9999,9999,9999
15117,1900/01/01,4,9999,9999,9999,9999
15118,1900/01/01,1,9999,9999,9999,9999
15118,1900/01/01,2,9999,9999,9999,9999
15118,1900/01/01,3,9999,9999,9999,9999
15118,1900/01/01,4,9999,9999,9999,9999
15119,1900/01/01,1,9999,9999,9999,9999
15119,1900/01/01,2,9999,9999,9999,9999
15119,1900/01/01,3,9999,9999,9999,9999
15119,1900/01/01,4,9999,9999,9999,9999
15120,1900/01/01,1,9999,9999,9999,9999
15120,1900/01/01,2,9999,9999,9999,9999
15120,1900/01/01,3,9999,9999,9999,9999
15120,1900/01/01,4,9999,9999,9999,9999
15121,1900/01/01,1,9999,9999,9999,9999
15121,1900/01/01,2,9999,9999,9999,9999
15121,1900/01/01,3,9999,9999,9999,9999
15121,1900/01/01,4,9999,9999,9999,9999
15122,1900/01/01,1,9999,9999,9999,9999
15122,1900/01/01,2,9999,9999,9999,9999
15122,1900/01/01,3,9999,9999,9999,9999
15122,1900/01/01,4,9999,9999,9999,9999
15123,1900/01/01,1,9999,9999,9999,9999
15123,1900/01/01,2,9999,9999,9999,9999
15123,1900/01/01,3,9999,9999,9999,9999
15123,1900/01/01,4,9999,9999,9999,9999
15124,1900/01/01,1,9999,9999,9999,9999
15124,1900/01/01,2,9999,9999,9999,9999
15124,1900/01/01,3,9999,9999,9999,9999
15124,1900/01/01,4,9999,9999,9999,9999
15125,1900/01/01,1,9999,9999,9999,9999
15125,1900/01/01,2,9999,9999,9999,9999
15125,1900/01/01,3,9999,9999,9999,9999
15125,1900/01/01,4,9999,9999,9999,9999
15126,1900/01/01,1,9999,9999,9999,9999
15126,1900/01/01,2,9999,9999,9999,9999
15126,1900/01/01,3,9999,9999,9999,9999
15126,1900/01/01,4,9999,9999,9999,9999
15127,1900/01/01,1,9999,9999,9999,9999
15127,1900/01/01,2,9999,9999,9999,9999
15127,1900/01/01,3,9999,9999,9999,9999
15127,1900/01/01,4,9999,9999,9999,9999
15128,1900/01/01,1,9999,9999,9999,9999
15128,1900/01/01,2,9999,9999,9999,9999
15128,1900/01/01,3,9999,9999,9999,9999
15128,1900/01/01,4,9999,9999,9999,9999
15129,1900/01/01,1,9999,9999,9999,9999
15129,1900/01/01,2,9999,9999,9999,9999
15129,1900/01/01,3,9999,9999,9999,9999
15129,1900/01/01,4,9999,9999,9999,9999
15130,1900/01/01,1,9999,9999,9999,9999
15130,1900/01/01,2,9999,9999,9999,9999
15130,1900/01/01,3,9999,9999,9999,9999
15130,1900/01/01,4,9999,9999,9999,9999
15131,1900/01/01,1,9999,9999,9999,9999
15131,1900/01/01,2,9999,9999,9999,9999
15131,1900/01/01,3,9999,9999,9999,9999
15131,1900/01/01,4,9999,9999,9999,9999
15132,1900/01/01,1,9999,9999,9999,9999
15132,1900/01/01,2,9999,9999,9999,9999
15132,1900/01/01,3,9999,9999,9999,9999
15132,1900/01/01,4,9999,9999,9999,9999
15133,1900/01/01,1,9999,9999,9999,9999
15133,1900/01/01,2,9999,9999,9999,9999
15133,1900/01/01,3,9999,9999,9999,9999
15133,1900/01/01,4,9999,9999,9999,9999
15134,1900/01/01,1,9999,9999,9999,9999
15134,1900/01/01,2,9999,9999,9999,9999
15134,1900/01/01,3,9999,9999,9999,9999
15134,1900/01/01,4,9999,9999,9999,9999
15135,1900/01/01,1,9999,9999,9999,9999
15135,1900/01/01,2,9999,9999,9999,9999
15135,1900/01/01,3,9999,9999,9999,9999
15135,1900/01/01,4,9999,9999,9999,9999
15136,1900/01/01,1,9999,9999,9999,9999
15136,1900/01/01,2,9999,9999,9999,9999
15136,1900/01/01,3,9999,9999,9999,9999
15136,1900/01/01,4,9999,9999,9999,9999
15137,1900/01/01,1,9999,9999,9999,9999
15137,1900/01/01,2,9999,9999,9999,9999
15137,1900/01/01,3,9999,9999,9999,9999
15137,1900/01/01,4,9999,9999,9999,9999
15138,1900/01/01,1,9999,9999,9999,9999
15138,1900/01/01,2,9999,9999,9999,9999
15138,1900/01/01,3,9999,9999,9999,9999
15138,1900/01/01,4,9999,9999,9999,9999
15139,1900/01/01,1,9999,9999,9999,9999
15139,1900/01/01,2,9999,9999,9999,9999
15139,1900/01/01,3,9999,9999,9999,9999
15139,1900/01/01,4,9999,9999,9999,9999
15140,1900/01/01,1,9999,9999,9999,9999
15140,1900/01/01,2,9999,9999,9999,9999
15140,1900/01/01,3,9999,9999,9999,9999
15140,1900/01/01,4,9999,9999,9999,9999
15141,1900/01/01,1,9999,9999,9999,9999
15141,1900/01/01,2,9999,9999,9999,9999
15141,1900/01/01,3,9999,9999,9999,9999
15141,1900/01/01,4,9999,9999,9999,9999
15142,1900/01/01,1,9999,9999,9999,9999
15142,1900/01/01,2,9999,9999,9999,9999
15142,1900/01/01,3,9999,9999,9999,9999
15142,1900/01/01,4,9999,9999,9999,9999
15143,1900/01/01,1,9999,9999,9999,9999
15143,1900/01/01,2,9999,9999,9999,9999
15143,1900/01/01,3,9999,9999,9999,9999
15143,1900/01/01,4,9999,9999,9999,9999
15144,1900/01/01,1,9999,9999,9999,9999
15144,1900/01/01,2,9999,9999,9999,9999
15144,1900/01/01,3,9999,9999,9999,9999
15144,1900/01/01,4,9999,9999,9999,9999
15145,1900/01/01,1,9999,9999,9999,9999
15145,1900/01/01,2,9999,9999,9999,9999
15145,1900/01/01,3,9999,9999,9999,9999
15145,1900/01/01,4,9999,9999,9999,9999
15146,1900/01/01,1,9999,9999,9999,9999
15146,1900/01/01,2,9999,9999,9999,9999
15146,1900/01/01,3,9999,9999,9999,9999
15146,1900/01/01,4,9999,9999,9999,9999
15147,1900/01/01,1,9999,9999,9999,9999
15147,1900/01/01,2,9999,9999,9999,9999
15147,1900/01/01,3,9999,9999,9999,9999
15147,1900/01/01,4,9999,9999,9999,9999
15148,1900/01/01,1,9999,9999,9999,9999
15148,1900/01/01,2,9999,9999,9999,9999
15148,1900/01/01,3,9999,9999,9999,9999
15148,1900/01/01,4,9999,9999,9999,9999
15149,1900/01/01,1,9999,9999,9999,9999
15149,1900/01/01,2,9999,9999,9999,9999
15149,1900/01/01,3,9999,9999,9999,9999
15149,1900/01/01,4,9999,9999,9999,9999
15150,1900/01/01,1,9999,9999,9999,9999
15150,1900/01/01,2,9999,9999,9999,9999
15150,1900/01/01,3,9999,9999,9999,9999
15150,1900/01/01,4,9999,9999,9999,9999
15151,1900/01/01,1,9999,9999,9999,9999
15151,1900/01/01,2,9999,9999,9999,9999
15151,1900/01/01,3,9999,9999,9999,9999
15151,1900/01/01,4,9999,9999,9999,9999
15152,1900/01/01,1,9999,9999,9999,9999
15152,1900/01/01,2,9999,9999,9999,9999
15152,1900/01/01,3,9999,9999,9999,9999
15152,1900/01/01,4,9999,9999,9999,9999
15153,1900/01/01,1,9999,9999,9999,9999
15153,1900/01/01,2,9999,9999,9999,9999
15153,1900/01/01,3,9999,9999,9999,9999
15153,1900/01/01,4,9999,9999,9999,9999
15154,1900/01/01,1,9999,9999,9999,9999
15154,1900/01/01,2,9999,9999,9999,9999
15154,1900/01/01,3,9999,9999,9999,9999
15154,1900/01/01,4,9999,9999,9999,9999
15155,1900/01/01,1,9999,9999,9999,9999
15155,1900/01/01,2,9999,9999,9999,9999
15155,1900/01/01,3,9999,9999,9999,9999
15155,1900/01/01,4,9999,9999,9999,9999
15156,1900/01/01,1,9999,9999,9999,9999
15156,1900/01/01,2,9999,9999,9999,9999
15156,1900/01/01,3,9999,9999,9999,9999
15156,1900/01/01,4,9999,9999,9999,9999
15157,1900/01/01,1,9999,9999,9999,9999
15157,1900/01/01,2,9999,9999,9999,9999
15157,1900/01/01,3,9999,9999,9999,9999
15157,1900/01/01,4,9999,9999,9999,9999
15158,1900/01/01,1,9999,9999,9999,9999
15158,1900/01/01,2,9999,9999,9999,9999
15158,1900/01/01,3,9999,9999,9999,9999
15158,1900/01/01,4,9999,9999,9999,9999
15159,1900/01/01,1,9999,9999,9999,9999
15159,1900/01/01,2,9999,9999,9999,9999
15159,1900/01/01,3,9999,9999,9999,9999
15159,1900/01/01,4,9999,9999,9999,9999
15160,1900/01/01,1,9999,9999,9999,9999
15160,1900/01/01,2,9999,9999,9999,9999
15160,1900/01/01,3,9999,9999,9999,9999
15160,1900/01/01,4,9999,9999,9999,9999
15161,1900/01/01,1,9999,9999,9999,9999
15161,1900/01/01,2,9999,9999,9999,9999
15161,1900/01/01,3,9999,9999,9999,9999
15161,1900/01/01,4,9999,9999,9999,9999
15162,1900/01/01,1,9999,9999,9999,9999
15162,1900/01/01,2,9999,9999,9999,9999
15162,1900/01/01,3,9999,9999,9999,9999
15162,1900/01/01,4,9999,9999,9999,9999
15163,1900/01/01,1,9999,9999,9999,9999
15163,1900/01/01,2,9999,9999,9999,9999
15163,1900/01/01,3,9999,9999,9999,9999
15163,1900/01/01,4,9999,9999,9999,9999
15164,1900/01/01,1,9999,9999,9999,9999
15164,1900/01/01,2,9999,9999,9999,9999
15164,1900/01/01,3,9999,9999,9999,9999
15164,1900/01/01,4,9999,9999,9999,9999
15165,1900/01/01,1,9999,9999,9999,9999
15165,1900/01/01,2,9999,9999,9999,9999
15165,1900/01/01,3,9999,9999,9999,9999
15165,1900/01/01,4,9999,9999,9999,9999
15166,1900/01/01,1,9999,9999,9999,9999
15166,1900/01/01,2,9999,9999,9999,9999
15166,1900/01/01,3,9999,9999,9999,9999
15166,1900/01/01,4,9999,9999,9999,9999
