$version=1
!code,Date,block,Phase
17646,1900/01/01,3,0
17646,1900/01/01,4,0
17647,1900/01/01,1,0
17647,1900/01/01,2,0
17647,1900/01/01,3,0
17647,1900/01/01,4,0
17648,1900/01/01,1,0
17648,1900/01/01,2,0
17648,1900/01/01,3,0
17648,1900/01/01,4,0
17649,1900/01/01,1,0
17649,1900/01/01,2,0
17649,1900/01/01,3,0
17649,1900/01/01,4,0
17650,1900/01/01,1,0
17650,1900/01/01,2,0
17650,1900/01/01,3,0
17650,1900/01/01,4,0
17651,1900/01/01,1,0
17651,1900/01/01,2,0
17651,1900/01/01,3,0
17651,1900/01/01,4,0
17652,1900/01/01,1,0
17652,1900/01/01,2,0
17652,1900/01/01,3,0
17652,1900/01/01,4,0
17653,1900/01/01,1,0
17653,1900/01/01,2,0
17653,1900/01/01,3,0
17653,1900/01/01,4,0
17654,1900/01/01,1,0
17654,1900/01/01,2,0
17654,1900/01/01,3,0
17654,1900/01/01,4,0
17655,1900/01/01,1,0
17655,1900/01/01,2,0
17655,1900/01/01,3,0
17655,1900/01/01,4,0
17656,1900/01/01,1,0
17656,1900/01/01,2,0
17656,1900/01/01,3,0
17656,1900/01/01,4,0
17657,1900/01/01,1,0
17657,1900/01/01,2,0
17657,1900/01/01,3,0
17657,1900/01/01,4,0
17658,1900/01/01,1,0
17658,1900/01/01,2,0
17658,1900/01/01,3,0
17658,1900/01/01,4,0
17659,1900/01/01,1,0
17659,1900/01/01,2,0
17659,1900/01/01,3,0
17659,1900/01/01,4,0
17660,1900/01/01,1,0
17660,1900/01/01,2,0
17660,1900/01/01,3,0
17660,1900/01/01,4,0
17661,1900/01/01,1,0
17661,1900/01/01,2,0
17661,1900/01/01,3,0
17661,1900/01/01,4,0
17662,1900/01/01,1,0
17662,1900/01/01,2,0
17662,1900/01/01,3,0
17662,1900/01/01,4,0
17663,1900/01/01,1,0
17663,1900/01/01,2,0
17663,1900/01/01,3,0
17663,1900/01/01,4,0
17664,1900/01/01,1,0
17664,1900/01/01,2,0
17664,1900/01/01,3,0
17664,1900/01/01,4,0
17665,1900/01/01,1,0
17665,1900/01/01,2,0
17665,1900/01/01,3,0
17665,1900/01/01,4,0
17666,1900/01/01,1,0
17666,1900/01/01,2,0
17666,1900/01/01,3,0
17666,1900/01/01,4,0
17667,1900/01/01,1,0
17667,1900/01/01,2,0
17667,1900/01/01,3,0
17667,1900/01/01,4,0
17668,1900/01/01,1,0
17668,1900/01/01,2,0
17668,1900/01/01,3,0
17668,1900/01/01,4,0
17669,1900/01/01,1,0
17669,1900/01/01,2,0
17669,1900/01/01,3,0
17669,1900/01/01,4,0
17670,1900/01/01,1,0
17670,1900/01/01,2,0
17670,1900/01/01,3,0
17670,1900/01/01,4,0
17671,1900/01/01,1,0
17671,1900/01/01,2,0
17671,1900/01/01,3,0
17671,1900/01/01,4,0
17672,1900/01/01,1,0
17672,1900/01/01,2,0
17672,1900/01/01,3,0
17672,1900/01/01,4,0
17673,1900/01/01,1,0
17673,1900/01/01,2,0
17673,1900/01/01,3,0
17673,1900/01/01,4,0
17674,1900/01/01,1,0
17674,1900/01/01,2,0
17674,1900/01/01,3,0
17674,1900/01/01,4,0
17675,1900/01/01,1,0
17675,1900/01/01,2,0
17675,1900/01/01,3,0
17675,1900/01/01,4,0
17676,1900/01/01,1,0
17676,1900/01/01,2,0
17676,1900/01/01,3,0
17676,1900/01/01,4,0
17677,1900/01/01,1,0
17677,1900/01/01,2,0
17677,1900/01/01,3,0
17677,1900/01/01,4,0
17678,1900/01/01,1,0
17678,1900/01/01,2,0
17678,1900/01/01,3,0
17678,1900/01/01,4,0
17679,1900/01/01,1,0
17679,1900/01/01,2,0
17679,1900/01/01,3,0
17679,1900/01/01,4,0
17680,1900/01/01,1,0
17680,1900/01/01,2,0
17680,1900/01/01,3,0
17680,1900/01/01,4,0
17681,1900/01/01,1,0
17681,1900/01/01,2,0
17681,1900/01/01,3,0
17681,1900/01/01,4,0
17682,1900/01/01,1,0
17682,1900/01/01,2,0
17682,1900/01/01,3,0
17682,1900/01/01,4,0
17683,1900/01/01,1,0
17683,1900/01/01,2,0
17683,1900/01/01,3,0
17683,1900/01/01,4,0
17684,1900/01/01,1,0
17684,1900/01/01,2,0
17684,1900/01/01,3,0
17684,1900/01/01,4,0
17685,1900/01/01,1,0
17685,1900/01/01,2,0
17685,1900/01/01,3,0
17685,1900/01/01,4,0
17686,1900/01/01,1,0
17686,1900/01/01,2,0
17686,1900/01/01,3,0
17686,1900/01/01,4,0
17687,1900/01/01,1,0
17687,1900/01/01,2,0
17687,1900/01/01,3,0
17687,1900/01/01,4,0
17688,1900/01/01,1,0
17688,1900/01/01,2,0
17688,1900/01/01,3,0
17688,1900/01/01,4,0
17689,1900/01/01,1,0
17689,1900/01/01,2,0
17689,1900/01/01,3,0
17689,1900/01/01,4,0
17690,1900/01/01,1,0
17690,1900/01/01,2,0
17690,1900/01/01,3,0
17690,1900/01/01,4,0
17691,1900/01/01,1,0
17691,1900/01/01,2,0
17691,1900/01/01,3,0
17691,1900/01/01,4,0
17692,1900/01/01,1,0
17692,1900/01/01,2,0
17692,1900/01/01,3,0
17692,1900/01/01,4,0
17693,1900/01/01,1,0
17693,1900/01/01,2,0
17693,1900/01/01,3,0
17693,1900/01/01,4,0
17694,1900/01/01,1,0
17694,1900/01/01,2,0
17694,1900/01/01,3,0
17694,1900/01/01,4,0
17695,1900/01/01,1,0
17695,1900/01/01,2,0
17695,1900/01/01,3,0
17695,1900/01/01,4,0
17696,1900/01/01,1,0
17696,1900/01/01,2,0
17696,1900/01/01,3,0
17696,1900/01/01,4,0
17697,1900/01/01,1,0
17697,1900/01/01,2,0
17697,1900/01/01,3,0
17697,1900/01/01,4,0
17698,1900/01/01,1,0
17698,1900/01/01,2,0
17698,1900/01/01,3,0
17698,1900/01/01,4,0
17699,1900/01/01,1,0
17699,1900/01/01,2,0
17699,1900/01/01,3,0
17699,1900/01/01,4,0
17700,1900/01/01,1,0
17700,1900/01/01,2,0
17700,1900/01/01,3,0
17700,1900/01/01,4,0
17701,1900/01/01,1,0
17701,1900/01/01,2,0
17701,1900/01/01,3,0
17701,1900/01/01,4,0
17702,1900/01/01,1,0
17702,1900/01/01,2,0
17702,1900/01/01,3,0
17702,1900/01/01,4,0
17703,1900/01/01,1,0
17703,1900/01/01,2,0
17703,1900/01/01,3,0
17703,1900/01/01,4,0
17704,1900/01/01,1,0
17704,1900/01/01,2,0
17704,1900/01/01,3,0
17704,1900/01/01,4,0
17705,1900/01/01,1,0
17705,1900/01/01,2,0
17705,1900/01/01,3,0
17705,1900/01/01,4,0
17706,1900/01/01,1,0
17706,1900/01/01,2,0
17706,1900/01/01,3,0
17706,1900/01/01,4,0
17707,1900/01/01,1,0
17707,1900/01/01,2,0
17707,1900/01/01,3,0
17707,1900/01/01,4,0
17708,1900/01/01,1,0
17708,1900/01/01,2,0
17708,1900/01/01,3,0
17708,1900/01/01,4,0
17709,1900/01/01,1,0
17709,1900/01/01,2,0
17709,1900/01/01,3,0
17709,1900/01/01,4,0
17710,1900/01/01,1,0
17710,1900/01/01,2,0
17710,1900/01/01,3,0
17710,1900/01/01,4,0
17711,1900/01/01,1,0
17711,1900/01/01,2,0
17711,1900/01/01,3,0
17711,1900/01/01,4,0
17712,1900/01/01,1,0
17712,1900/01/01,2,0
17712,1900/01/01,3,0
17712,1900/01/01,4,0
17713,1900/01/01,1,0
17713,1900/01/01,2,0
17713,1900/01/01,3,0
17713,1900/01/01,4,0
17714,1900/01/01,1,0
17714,1900/01/01,2,0
17714,1900/01/01,3,0
17714,1900/01/01,4,0
17715,1900/01/01,1,0
17715,1900/01/01,2,0
17715,1900/01/01,3,0
17715,1900/01/01,4,0
17716,1900/01/01,1,0
17716,1900/01/01,2,0
17716,1900/01/01,3,0
17716,1900/01/01,4,0
17717,1900/01/01,1,0
17717,1900/01/01,2,0
17717,1900/01/01,3,0
17717,1900/01/01,4,0
17718,1900/01/01,1,0
17718,1900/01/01,2,0
17718,1900/01/01,3,0
17718,1900/01/01,4,0
17719,1900/01/01,1,0
17719,1900/01/01,2,0
17719,1900/01/01,3,0
17719,1900/01/01,4,0
17720,1900/01/01,1,0
17720,1900/01/01,2,0
17720,1900/01/01,3,0
17720,1900/01/01,4,0
17721,1900/01/01,1,0
17721,1900/01/01,2,0
17721,1900/01/01,3,0
17721,1900/01/01,4,0
17722,1900/01/01,1,0
17722,1900/01/01,2,0
17722,1900/01/01,3,0
17722,1900/01/01,4,0
17723,1900/01/01,1,0
17723,1900/01/01,2,0
17723,1900/01/01,3,0
17723,1900/01/01,4,0
17724,1900/01/01,1,0
17724,1900/01/01,2,0
17724,1900/01/01,3,0
17724,1900/01/01,4,0
17725,1900/01/01,1,0
17725,1900/01/01,2,0
17725,1900/01/01,3,0
17725,1900/01/01,4,0
17726,1900/01/01,1,0
17726,1900/01/01,2,0
17726,1900/01/01,3,0
17726,1900/01/01,4,0
17727,1900/01/01,1,0
17727,1900/01/01,2,0
17727,1900/01/01,3,0
17727,1900/01/01,4,0
17728,1900/01/01,1,0
17728,1900/01/01,2,0
17728,1900/01/01,3,0
17728,1900/01/01,4,0
17729,1900/01/01,1,0
17729,1900/01/01,2,0
17729,1900/01/01,3,0
17729,1900/01/01,4,0
17730,1900/01/01,1,0
17730,1900/01/01,2,0
17730,1900/01/01,3,0
17730,1900/01/01,4,0
17731,1900/01/01,1,0
17731,1900/01/01,2,0
17731,1900/01/01,3,0
17731,1900/01/01,4,0
17732,1900/01/01,1,0
17732,1900/01/01,2,0
17732,1900/01/01,3,0
17732,1900/01/01,4,0
17733,1900/01/01,1,0
17733,1900/01/01,2,0
17733,1900/01/01,3,0
17733,1900/01/01,4,0
17734,1900/01/01,1,0
17734,1900/01/01,2,0
17734,1900/01/01,3,0
17734,1900/01/01,4,0
17735,1900/01/01,1,0
17735,1900/01/01,2,0
17735,1900/01/01,3,0
17735,1900/01/01,4,0
17736,1900/01/01,1,0
17736,1900/01/01,2,0
17736,1900/01/01,3,0
17736,1900/01/01,4,0
17737,1900/01/01,1,0
17737,1900/01/01,2,0
17737,1900/01/01,3,0
17737,1900/01/01,4,0
17738,1900/01/01,1,0
17738,1900/01/01,2,0
17738,1900/01/01,3,0
17738,1900/01/01,4,0
17739,1900/01/01,1,0
17739,1900/01/01,2,0
17739,1900/01/01,3,0
17739,1900/01/01,4,0
17740,1900/01/01,1,0
17740,1900/01/01,2,0
17740,1900/01/01,3,0
17740,1900/01/01,4,0
17741,1900/01/01,1,0
17741,1900/01/01,2,0
17741,1900/01/01,3,0
17741,1900/01/01,4,0
17742,1900/01/01,1,0
17742,1900/01/01,2,0
17742,1900/01/01,3,0
17742,1900/01/01,4,0
17743,1900/01/01,1,0
17743,1900/01/01,2,0
17743,1900/01/01,3,0
17743,1900/01/01,4,0
17744,1900/01/01,1,0
17744,1900/01/01,2,0
17744,1900/01/01,3,0
17744,1900/01/01,4,0
17745,1900/01/01,1,0
17745,1900/01/01,2,0
17745,1900/01/01,3,0
17745,1900/01/01,4,0
17746,1900/01/01,1,0
17746,1900/01/01,2,0
17746,1900/01/01,3,0
17746,1900/01/01,4,0
17747,1900/01/01,1,0
17747,1900/01/01,2,0
17747,1900/01/01,3,0
17747,1900/01/01,4,0
17748,1900/01/01,1,0
17748,1900/01/01,2,0
17748,1900/01/01,3,0
17748,1900/01/01,4,0
17749,1900/01/01,1,0
17749,1900/01/01,2,0
17749,1900/01/01,3,0
17749,1900/01/01,4,0
17750,1900/01/01,1,0
17750,1900/01/01,2,0
17750,1900/01/01,3,0
17750,1900/01/01,4,0
17751,1900/01/01,1,0
17751,1900/01/01,2,0
17751,1900/01/01,3,0
17751,1900/01/01,4,0
17752,1900/01/01,1,0
17752,1900/01/01,2,0
17752,1900/01/01,3,0
17752,1900/01/01,4,0
17753,1900/01/01,1,0
17753,1900/01/01,2,0
17753,1900/01/01,3,0
17753,1900/01/01,4,0
17754,1900/01/01,1,0
17754,1900/01/01,2,0
17754,1900/01/01,3,0
17754,1900/01/01,4,0
17755,1900/01/01,1,0
17755,1900/01/01,2,0
17755,1900/01/01,3,0
17755,1900/01/01,4,0
17756,1900/01/01,1,0
17756,1900/01/01,2,0
17756,1900/01/01,3,0
17756,1900/01/01,4,0
17757,1900/01/01,1,0
17757,1900/01/01,2,0
17757,1900/01/01,3,0
17757,1900/01/01,4,0
17758,1900/01/01,1,0
17758,1900/01/01,2,0
17758,1900/01/01,3,0
17758,1900/01/01,4,0
17759,1900/01/01,1,0
17759,1900/01/01,2,0
17759,1900/01/01,3,0
17759,1900/01/01,4,0
17760,1900/01/01,1,0
17760,1900/01/01,2,0
17760,1900/01/01,3,0
17760,1900/01/01,4,0
17761,1900/01/01,1,0
17761,1900/01/01,2,0
17761,1900/01/01,3,0
17761,1900/01/01,4,0
17762,1900/01/01,1,0
17762,1900/01/01,2,0
17762,1900/01/01,3,0
17762,1900/01/01,4,0
17763,1900/01/01,1,0
17763,1900/01/01,2,0
17763,1900/01/01,3,0
17763,1900/01/01,4,0
17764,1900/01/01,1,0
17764,1900/01/01,2,0
17764,1900/01/01,3,0
17764,1900/01/01,4,0
17765,1900/01/01,1,0
17765,1900/01/01,2,0
17765,1900/01/01,3,0
17765,1900/01/01,4,0
17766,1900/01/01,1,0
17766,1900/01/01,2,0
17766,1900/01/01,3,0
17766,1900/01/01,4,0
17767,1900/01/01,1,0
17767,1900/01/01,2,0
17767,1900/01/01,3,0
17767,1900/01/01,4,0
17768,1900/01/01,1,0
17768,1900/01/01,2,0
17768,1900/01/01,3,0
17768,1900/01/01,4,0
17769,1900/01/01,1,0
17769,1900/01/01,2,0
17769,1900/01/01,3,0
17769,1900/01/01,4,0
17770,1900/01/01,1,0
17770,1900/01/01,2,0
17770,1900/01/01,3,0
17770,1900/01/01,4,0
17771,1900/01/01,1,0
17771,1900/01/01,2,0
17771,1900/01/01,3,0
17771,1900/01/01,4,0
17772,1900/01/01,1,0
17772,1900/01/01,2,0
17772,1900/01/01,3,0
17772,1900/01/01,4,0
17773,1900/01/01,1,0
17773,1900/01/01,2,0
17773,1900/01/01,3,0
17773,1900/01/01,4,0
17774,1900/01/01,1,0
17774,1900/01/01,2,0
17774,1900/01/01,3,0
17774,1900/01/01,4,0
17775,1900/01/01,1,0
17775,1900/01/01,2,0
17775,1900/01/01,3,0
17775,1900/01/01,4,0
17776,1900/01/01,1,0
17776,1900/01/01,2,0
17776,1900/01/01,3,0
17776,1900/01/01,4,0
17777,1900/01/01,1,0
17777,1900/01/01,2,0
17777,1900/01/01,3,0
17777,1900/01/01,4,0
17778,1900/01/01,1,0
17778,1900/01/01,2,0
17778,1900/01/01,3,0
17778,1900/01/01,4,0
17779,1900/01/01,1,0
17779,1900/01/01,2,0
17779,1900/01/01,3,0
17779,1900/01/01,4,0
17780,1900/01/01,1,0
17780,1900/01/01,2,0
17780,1900/01/01,3,0
17780,1900/01/01,4,0
17781,1900/01/01,1,0
17781,1900/01/01,2,0
17781,1900/01/01,3,0
17781,1900/01/01,4,0
17782,1900/01/01,1,0
17782,1900/01/01,2,0
17782,1900/01/01,3,0
17782,1900/01/01,4,0
17783,1900/01/01,1,0
17783,1900/01/01,2,0
17783,1900/01/01,3,0
17783,1900/01/01,4,0
17784,1900/01/01,1,0
17784,1900/01/01,2,0
17784,1900/01/01,3,0
17784,1900/01/01,4,0
17785,1900/01/01,1,0
17785,1900/01/01,2,0
17785,1900/01/01,3,0
17785,1900/01/01,4,0
17786,1900/01/01,1,0
17786,1900/01/01,2,0
17786,1900/01/01,3,0
17786,1900/01/01,4,0
17787,1900/01/01,1,0
17787,1900/01/01,2,0
17787,1900/01/01,3,0
17787,1900/01/01,4,0
17788,1900/01/01,1,0
17788,1900/01/01,2,0
17788,1900/01/01,3,0
17788,1900/01/01,4,0
17789,1900/01/01,1,0
17789,1900/01/01,2,0
17789,1900/01/01,3,0
17789,1900/01/01,4,0
17790,1900/01/01,1,0
17790,1900/01/01,2,0
17790,1900/01/01,3,0
17790,1900/01/01,4,0
17791,1900/01/01,1,0
17791,1900/01/01,2,0
17791,1900/01/01,3,0
17791,1900/01/01,4,0
17792,1900/01/01,1,0
17792,1900/01/01,2,0
17792,1900/01/01,3,0
17792,1900/01/01,4,0
17793,1900/01/01,1,0
17793,1900/01/01,2,0
17793,1900/01/01,3,0
17793,1900/01/01,4,0
17794,1900/01/01,1,0
17794,1900/01/01,2,0
17794,1900/01/01,3,0
17794,1900/01/01,4,0
17795,1900/01/01,1,0
17795,1900/01/01,2,0
17795,1900/01/01,3,0
17795,1900/01/01,4,0
17796,1900/01/01,1,0
17796,1900/01/01,2,0
17796,1900/01/01,3,0
17796,1900/01/01,4,0
17797,1900/01/01,1,0
17797,1900/01/01,2,0
17797,1900/01/01,3,0
17797,1900/01/01,4,0
17798,1900/01/01,1,0
17798,1900/01/01,2,0
17798,1900/01/01,3,0
17798,1900/01/01,4,0
17799,1900/01/01,1,0
17799,1900/01/01,2,0
17799,1900/01/01,3,0
17799,1900/01/01,4,0
17800,1900/01/01,1,0
17800,1900/01/01,2,0
17800,1900/01/01,3,0
17800,1900/01/01,4,0
17801,1900/01/01,1,0
17801,1900/01/01,2,0
17801,1900/01/01,3,0
17801,1900/01/01,4,0
17802,1900/01/01,1,0
17802,1900/01/01,2,0
17802,1900/01/01,3,0
17802,1900/01/01,4,0
17803,1900/01/01,1,0
17803,1900/01/01,2,0
17803,1900/01/01,3,0
17803,1900/01/01,4,0
17804,1900/01/01,1,0
17804,1900/01/01,2,0
17804,1900/01/01,3,0
17804,1900/01/01,4,0
17805,1900/01/01,1,0
17805,1900/01/01,2,0
17805,1900/01/01,3,0
17805,1900/01/01,4,0
17806,1900/01/01,1,0
17806,1900/01/01,2,0
17806,1900/01/01,3,0
17806,1900/01/01,4,0
17807,1900/01/01,1,0
17807,1900/01/01,2,0
17807,1900/01/01,3,0
17807,1900/01/01,4,0
17808,1900/01/01,1,0
17808,1900/01/01,2,0
17808,1900/01/01,3,0
17808,1900/01/01,4,0
17809,1900/01/01,1,0
17809,1900/01/01,2,0
17809,1900/01/01,3,0
17809,1900/01/01,4,0
17810,1900/01/01,1,0
17810,1900/01/01,2,0
17810,1900/01/01,3,0
17810,1900/01/01,4,0
17811,1900/01/01,1,0
17811,1900/01/01,2,0
17811,1900/01/01,3,0
17811,1900/01/01,4,0
17812,1900/01/01,1,0
17812,1900/01/01,2,0
17812,1900/01/01,3,0
17812,1900/01/01,4,0
17813,1900/01/01,1,0
17813,1900/01/01,2,0
17813,1900/01/01,3,0
17813,1900/01/01,4,0
17814,1900/01/01,1,0
17814,1900/01/01,2,0
17814,1900/01/01,3,0
17814,1900/01/01,4,0
17815,1900/01/01,1,0
17815,1900/01/01,2,0
17815,1900/01/01,3,0
17815,1900/01/01,4,0
17816,1900/01/01,1,0
17816,1900/01/01,2,0
17816,1900/01/01,3,0
17816,1900/01/01,4,0
17817,1900/01/01,1,0
17817,1900/01/01,2,0
17817,1900/01/01,3,0
17817,1900/01/01,4,0
17818,1900/01/01,1,0
17818,1900/01/01,2,0
17818,1900/01/01,3,0
17818,1900/01/01,4,0
17819,1900/01/01,1,0
17819,1900/01/01,2,0
17819,1900/01/01,3,0
17819,1900/01/01,4,0
17820,1900/01/01,1,0
17820,1900/01/01,2,0
17820,1900/01/01,3,0
17820,1900/01/01,4,0
17821,1900/01/01,1,0
17821,1900/01/01,2,0
17821,1900/01/01,3,0
17821,1900/01/01,4,0
17822,1900/01/01,1,0
17822,1900/01/01,2,0
17822,1900/01/01,3,0
17822,1900/01/01,4,0
17823,1900/01/01,1,0
17823,1900/01/01,2,0
17823,1900/01/01,3,0
17823,1900/01/01,4,0
17824,1900/01/01,1,0
17824,1900/01/01,2,0
17824,1900/01/01,3,0
17824,1900/01/01,4,0
17825,1900/01/01,1,0
17825,1900/01/01,2,0
17825,1900/01/01,3,0
17825,1900/01/01,4,0
17826,1900/01/01,1,0
17826,1900/01/01,2,0
17826,1900/01/01,3,0
17826,1900/01/01,4,0
17827,1900/01/01,1,0
17827,1900/01/01,2,0
17827,1900/01/01,3,0
17827,1900/01/01,4,0
17828,1900/01/01,1,0
17828,1900/01/01,2,0
17828,1900/01/01,3,0
17828,1900/01/01,4,0
17829,1900/01/01,1,0
17829,1900/01/01,2,0
17829,1900/01/01,3,0
17829,1900/01/01,4,0
17830,1900/01/01,1,0
17830,1900/01/01,2,0
17830,1900/01/01,3,0
17830,1900/01/01,4,0
17831,1900/01/01,1,0
17831,1900/01/01,2,0
17831,1900/01/01,3,0
17831,1900/01/01,4,0
17832,1900/01/01,1,0
17832,1900/01/01,2,0
17832,1900/01/01,3,0
17832,1900/01/01,4,0
17833,1900/01/01,1,0
17833,1900/01/01,2,0
17833,1900/01/01,3,0
17833,1900/01/01,4,0
17834,1900/01/01,1,0
17834,1900/01/01,2,0
17834,1900/01/01,3,0
17834,1900/01/01,4,0
17835,1900/01/01,1,0
17835,1900/01/01,2,0
17835,1900/01/01,3,0
17835,1900/01/01,4,0
17836,1900/01/01,1,0
17836,1900/01/01,2,0
17836,1900/01/01,3,0
17836,1900/01/01,4,0
17837,1900/01/01,1,0
17837,1900/01/01,2,0
17837,1900/01/01,3,0
17837,1900/01/01,4,0
17838,1900/01/01,1,0
17838,1900/01/01,2,0
17838,1900/01/01,3,0
17838,1900/01/01,4,0
17839,1900/01/01,1,0
17839,1900/01/01,2,0
17839,1900/01/01,3,0
17839,1900/01/01,4,0
17840,1900/01/01,1,0
17840,1900/01/01,2,0
17840,1900/01/01,3,0
17840,1900/01/01,4,0
17841,1900/01/01,1,0
17841,1900/01/01,2,0
17841,1900/01/01,3,0
17841,1900/01/01,4,0
17842,1900/01/01,1,0
17842,1900/01/01,2,0
17842,1900/01/01,3,0
17842,1900/01/01,4,0
17843,1900/01/01,1,0
17843,1900/01/01,2,0
17843,1900/01/01,3,0
17843,1900/01/01,4,0
17844,1900/01/01,1,0
17844,1900/01/01,2,0
17844,1900/01/01,3,0
17844,1900/01/01,4,0
17845,1900/01/01,1,0
17845,1900/01/01,2,0
17845,1900/01/01,3,0
17845,1900/01/01,4,0
17846,1900/01/01,1,0
17846,1900/01/01,2,0
17846,1900/01/01,3,0
17846,1900/01/01,4,0
17847,1900/01/01,1,0
17847,1900/01/01,2,0
17847,1900/01/01,3,0
17847,1900/01/01,4,0
17848,1900/01/01,1,0
17848,1900/01/01,2,0
17848,1900/01/01,3,0
17848,1900/01/01,4,0
17849,1900/01/01,1,0
17849,1900/01/01,2,0
17849,1900/01/01,3,0
17849,1900/01/01,4,0
17850,1900/01/01,1,0
17850,1900/01/01,2,0
17850,1900/01/01,3,0
17850,1900/01/01,4,0
17851,1900/01/01,1,0
17851,1900/01/01,2,0
17851,1900/01/01,3,0
17851,1900/01/01,4,0
17852,1900/01/01,1,0
17852,1900/01/01,2,0
17852,1900/01/01,3,0
17852,1900/01/01,4,0
17853,1900/01/01,1,0
17853,1900/01/01,2,0
17853,1900/01/01,3,0
17853,1900/01/01,4,0
17854,1900/01/01,1,0
17854,1900/01/01,2,0
17854,1900/01/01,3,0
17854,1900/01/01,4,0
17855,1900/01/01,1,0
17855,1900/01/01,2,0
17855,1900/01/01,3,0
17855,1900/01/01,4,0
17856,1900/01/01,1,0
17856,1900/01/01,2,0
17856,1900/01/01,3,0
17856,1900/01/01,4,0
17857,1900/01/01,1,0
17857,1900/01/01,2,0
17857,1900/01/01,3,0
17857,1900/01/01,4,0
17858,1900/01/01,1,0
17858,1900/01/01,2,0
17858,1900/01/01,3,0
17858,1900/01/01,4,0
17859,1900/01/01,1,0
17859,1900/01/01,2,0
17859,1900/01/01,3,0
17859,1900/01/01,4,0
17860,1900/01/01,1,0
17860,1900/01/01,2,0
17860,1900/01/01,3,0
17860,1900/01/01,4,0
17861,1900/01/01,1,0
17861,1900/01/01,2,0
17861,1900/01/01,3,0
17861,1900/01/01,4,0
17862,1900/01/01,1,0
17862,1900/01/01,2,0
17862,1900/01/01,3,0
17862,1900/01/01,4,0
17863,1900/01/01,1,0
17863,1900/01/01,2,0
17863,1900/01/01,3,0
17863,1900/01/01,4,0
17864,1900/01/01,1,0
17864,1900/01/01,2,0
17864,1900/01/01,3,0
17864,1900/01/01,4,0
17865,1900/01/01,1,0
17865,1900/01/01,2,0
17865,1900/01/01,3,0
17865,1900/01/01,4,0
17866,1900/01/01,1,0
17866,1900/01/01,2,0
17866,1900/01/01,3,0
17866,1900/01/01,4,0
17867,1900/01/01,1,0
17867,1900/01/01,2,0
17867,1900/01/01,3,0
17867,1900/01/01,4,0
17868,1900/01/01,1,0
17868,1900/01/01,2,0
17868,1900/01/01,3,0
17868,1900/01/01,4,0
17869,1900/01/01,1,0
17869,1900/01/01,2,0
17869,1900/01/01,3,0
17869,1900/01/01,4,0
17870,1900/01/01,1,0
17870,1900/01/01,2,0
17870,1900/01/01,3,0
17870,1900/01/01,4,0
17871,1900/01/01,1,0
17871,1900/01/01,2,0
17871,1900/01/01,3,0
17871,1900/01/01,4,0
17872,1900/01/01,1,0
17872,1900/01/01,2,0
17872,1900/01/01,3,0
17872,1900/01/01,4,0
17873,1900/01/01,1,0
17873,1900/01/01,2,0
17873,1900/01/01,3,0
17873,1900/01/01,4,0
17874,1900/01/01,1,0
17874,1900/01/01,2,0
17874,1900/01/01,3,0
17874,1900/01/01,4,0
17875,1900/01/01,1,0
17875,1900/01/01,2,0
17875,1900/01/01,3,0
17875,1900/01/01,4,0
17876,1900/01/01,1,0
17876,1900/01/01,2,0
17876,1900/01/01,3,0
17876,1900/01/01,4,0
17877,1900/01/01,1,0
17877,1900/01/01,2,0
17877,1900/01/01,3,0
17877,1900/01/01,4,0
17878,1900/01/01,1,0
17878,1900/01/01,2,0
17878,1900/01/01,3,0
17878,1900/01/01,4,0
17879,1900/01/01,1,0
17879,1900/01/01,2,0
17879,1900/01/01,3,0
17879,1900/01/01,4,0
17880,1900/01/01,1,0
17880,1900/01/01,2,0
17880,1900/01/01,3,0
17880,1900/01/01,4,0
17881,1900/01/01,1,0
17881,1900/01/01,2,0
17881,1900/01/01,3,0
17881,1900/01/01,4,0
17882,1900/01/01,1,0
17882,1900/01/01,2,0
17882,1900/01/01,3,0
17882,1900/01/01,4,0
17883,1900/01/01,1,0
17883,1900/01/01,2,0
17883,1900/01/01,3,0
17883,1900/01/01,4,0
17884,1900/01/01,1,0
17884,1900/01/01,2,0
17884,1900/01/01,3,0
17884,1900/01/01,4,0
17885,1900/01/01,1,0
17885,1900/01/01,2,0
17885,1900/01/01,3,0
17885,1900/01/01,4,0
17886,1900/01/01,1,0
17886,1900/01/01,2,0
17886,1900/01/01,3,0
17886,1900/01/01,4,0
17887,1900/01/01,1,0
17887,1900/01/01,2,0
17887,1900/01/01,3,0
17887,1900/01/01,4,0
17888,1900/01/01,1,0
17888,1900/01/01,2,0
17888,1900/01/01,3,0
17888,1900/01/01,4,0
17889,1900/01/01,1,0
17889,1900/01/01,2,0
17889,1900/01/01,3,0
17889,1900/01/01,4,0
17890,1900/01/01,1,0
17890,1900/01/01,2,0
17890,1900/01/01,3,0
17890,1900/01/01,4,0
17891,1900/01/01,1,0
17891,1900/01/01,2,0
17891,1900/01/01,3,0
17891,1900/01/01,4,0
17892,1900/01/01,1,0
17892,1900/01/01,2,0
17892,1900/01/01,3,0
17892,1900/01/01,4,0
17893,1900/01/01,1,0
17893,1900/01/01,2,0
17893,1900/01/01,3,0
17893,1900/01/01,4,0
17894,1900/01/01,1,0
17894,1900/01/01,2,0
17894,1900/01/01,3,0
17894,1900/01/01,4,0
17895,1900/01/01,1,0
17895,1900/01/01,2,0
17895,1900/01/01,3,0
17895,1900/01/01,4,0
