$version=1
!code,Date,block,Status
13866,1900/01/01,3,1
13866,1900/01/01,4,1
13867,1900/01/01,1,1
13867,1900/01/01,2,1
13867,1900/01/01,3,1
13867,1900/01/01,4,1
13868,1900/01/01,1,1
13868,1900/01/01,2,1
13868,1900/01/01,3,1
13868,1900/01/01,4,1
13869,1900/01/01,1,1
13869,1900/01/01,2,1
13869,1900/01/01,3,1
13869,1900/01/01,4,1
13870,1900/01/01,1,1
13870,1900/01/01,2,1
13870,1900/01/01,3,1
13870,1900/01/01,4,1
13871,1900/01/01,1,1
13871,1900/01/01,2,1
13871,1900/01/01,3,1
13871,1900/01/01,4,1
13872,1900/01/01,1,1
13872,1900/01/01,2,1
13872,1900/01/01,3,1
13872,1900/01/01,4,1
13873,1900/01/01,1,1
13873,1900/01/01,2,1
13873,1900/01/01,3,1
13873,1900/01/01,4,1
13874,1900/01/01,1,1
13874,1900/01/01,2,1
13874,1900/01/01,3,1
13874,1900/01/01,4,1
13875,1900/01/01,1,1
13875,1900/01/01,2,1
13875,1900/01/01,3,1
13875,1900/01/01,4,1
13876,1900/01/01,1,1
13876,1900/01/01,2,1
13876,1900/01/01,3,1
13876,1900/01/01,4,1
13877,1900/01/01,1,1
13877,1900/01/01,2,1
13877,1900/01/01,3,1
13877,1900/01/01,4,1
13878,1900/01/01,1,1
13878,1900/01/01,2,1
13878,1900/01/01,3,1
13878,1900/01/01,4,1
13879,1900/01/01,1,1
13879,1900/01/01,2,1
13879,1900/01/01,3,1
13879,1900/01/01,4,1
13880,1900/01/01,1,1
13880,1900/01/01,2,1
13880,1900/01/01,3,1
13880,1900/01/01,4,1
13881,1900/01/01,1,1
13881,1900/01/01,2,1
13881,1900/01/01,3,1
13881,1900/01/01,4,1
13882,1900/01/01,1,1
13882,1900/01/01,2,1
13882,1900/01/01,3,1
13882,1900/01/01,4,1
13883,1900/01/01,1,1
13883,1900/01/01,2,1
13883,1900/01/01,3,1
13883,1900/01/01,4,1
13884,1900/01/01,1,1
13884,1900/01/01,2,1
13884,1900/01/01,3,1
13884,1900/01/01,4,1
13885,1900/01/01,1,1
13885,1900/01/01,2,1
13885,1900/01/01,3,1
13885,1900/01/01,4,1
13886,1900/01/01,1,1
13886,1900/01/01,2,1
13886,1900/01/01,3,1
13886,1900/01/01,4,1
13887,1900/01/01,1,1
13887,1900/01/01,2,1
13887,1900/01/01,3,1
13887,1900/01/01,4,1
13888,1900/01/01,1,1
13888,1900/01/01,2,1
13888,1900/01/01,3,1
13888,1900/01/01,4,1
13889,1900/01/01,1,1
13889,1900/01/01,2,1
13889,1900/01/01,3,1
13889,1900/01/01,4,1
13890,1900/01/01,1,1
13890,1900/01/01,2,1
13890,1900/01/01,3,1
13890,1900/01/01,4,1
13891,1900/01/01,1,1
13891,1900/01/01,2,1
13891,1900/01/01,3,1
13891,1900/01/01,4,1
13892,1900/01/01,1,1
13892,1900/01/01,2,1
13892,1900/01/01,3,1
13892,1900/01/01,4,1
13893,1900/01/01,1,1
13893,1900/01/01,2,1
13893,1900/01/01,3,1
13893,1900/01/01,4,1
13894,1900/01/01,1,1
13894,1900/01/01,2,1
13894,1900/01/01,3,1
13894,1900/01/01,4,1
13895,1900/01/01,1,1
13895,1900/01/01,2,1
13895,1900/01/01,3,1
13895,1900/01/01,4,1
13896,1900/01/01,1,1
13896,1900/01/01,2,1
13896,1900/01/01,3,1
13896,1900/01/01,4,1
13897,1900/01/01,1,1
13897,1900/01/01,2,1
13897,1900/01/01,3,1
13897,1900/01/01,4,1
13898,1900/01/01,1,1
13898,1900/01/01,2,1
13898,1900/01/01,3,1
13898,1900/01/01,4,1
13899,1900/01/01,1,1
13899,1900/01/01,2,1
13899,1900/01/01,3,1
13899,1900/01/01,4,1
13900,1900/01/01,1,1
13900,1900/01/01,2,1
13900,1900/01/01,3,1
13900,1900/01/01,4,1
13901,1900/01/01,1,1
13901,1900/01/01,2,1
13901,1900/01/01,3,1
13901,1900/01/01,4,1
13902,1900/01/01,1,1
13902,1900/01/01,2,1
13902,1900/01/01,3,1
13902,1900/01/01,4,1
13903,1900/01/01,1,1
13903,1900/01/01,2,1
13903,1900/01/01,3,1
13903,1900/01/01,4,1
13904,1900/01/01,1,1
13904,1900/01/01,2,1
13904,1900/01/01,3,1
13904,1900/01/01,4,1
13905,1900/01/01,1,1
13905,1900/01/01,2,1
13905,1900/01/01,3,1
13905,1900/01/01,4,1
13906,1900/01/01,1,1
13906,1900/01/01,2,1
13906,1900/01/01,3,1
13906,1900/01/01,4,1
13907,1900/01/01,1,1
13907,1900/01/01,2,1
13907,1900/01/01,3,1
13907,1900/01/01,4,1
13908,1900/01/01,1,1
13908,1900/01/01,2,1
13908,1900/01/01,3,1
13908,1900/01/01,4,1
13909,1900/01/01,1,1
13909,1900/01/01,2,1
13909,1900/01/01,3,1
13909,1900/01/01,4,1
13910,1900/01/01,1,1
13910,1900/01/01,2,1
13910,1900/01/01,3,1
13910,1900/01/01,4,1
13911,1900/01/01,1,1
13911,1900/01/01,2,1
13911,1900/01/01,3,1
13911,1900/01/01,4,1
13912,1900/01/01,1,1
13912,1900/01/01,2,1
13912,1900/01/01,3,1
13912,1900/01/01,4,1
13913,1900/01/01,1,1
13913,1900/01/01,2,1
13913,1900/01/01,3,1
13913,1900/01/01,4,1
13914,1900/01/01,1,1
13914,1900/01/01,2,1
13914,1900/01/01,3,1
13914,1900/01/01,4,1
13915,1900/01/01,1,1
13915,1900/01/01,2,1
13915,1900/01/01,3,1
13915,1900/01/01,4,1
13916,1900/01/01,1,1
13916,1900/01/01,2,1
13916,1900/01/01,3,1
13916,1900/01/01,4,1
13917,1900/01/01,1,1
13917,1900/01/01,2,1
13917,1900/01/01,3,1
13917,1900/01/01,4,1
13918,1900/01/01,1,1
13918,1900/01/01,2,1
13918,1900/01/01,3,1
13918,1900/01/01,4,1
13919,1900/01/01,1,1
13919,1900/01/01,2,1
13919,1900/01/01,3,1
13919,1900/01/01,4,1
13920,1900/01/01,1,1
13920,1900/01/01,2,1
13920,1900/01/01,3,1
13920,1900/01/01,4,1
13921,1900/01/01,1,1
13921,1900/01/01,2,1
13921,1900/01/01,3,1
13921,1900/01/01,4,1
13922,1900/01/01,1,1
13922,1900/01/01,2,1
13922,1900/01/01,3,1
13922,1900/01/01,4,1
13923,1900/01/01,1,1
13923,1900/01/01,2,1
13923,1900/01/01,3,1
13923,1900/01/01,4,1
13924,1900/01/01,1,1
13924,1900/01/01,2,1
13924,1900/01/01,3,1
13924,1900/01/01,4,1
13925,1900/01/01,1,1
13925,1900/01/01,2,1
13925,1900/01/01,3,1
13925,1900/01/01,4,1
13926,1900/01/01,1,1
13926,1900/01/01,2,1
13926,1900/01/01,3,1
13926,1900/01/01,4,1
13927,1900/01/01,1,1
13927,1900/01/01,2,1
13927,1900/01/01,3,1
13927,1900/01/01,4,1
13928,1900/01/01,1,1
13928,1900/01/01,2,1
13928,1900/01/01,3,1
13928,1900/01/01,4,1
13929,1900/01/01,1,1
13929,1900/01/01,2,1
13929,1900/01/01,3,1
13929,1900/01/01,4,1
13930,1900/01/01,1,1
13930,1900/01/01,2,1
13930,1900/01/01,3,1
13930,1900/01/01,4,1
13931,1900/01/01,1,1
13931,1900/01/01,2,1
13931,1900/01/01,3,1
13931,1900/01/01,4,1
13932,1900/01/01,1,1
13932,1900/01/01,2,1
13932,1900/01/01,3,1
13932,1900/01/01,4,1
13933,1900/01/01,1,1
13933,1900/01/01,2,1
13933,1900/01/01,3,1
13933,1900/01/01,4,1
13934,1900/01/01,1,1
13934,1900/01/01,2,1
13934,1900/01/01,3,1
13934,1900/01/01,4,1
13935,1900/01/01,1,1
13935,1900/01/01,2,1
13935,1900/01/01,3,1
13935,1900/01/01,4,1
13936,1900/01/01,1,1
13936,1900/01/01,2,1
13936,1900/01/01,3,1
13936,1900/01/01,4,1
13937,1900/01/01,1,1
13937,1900/01/01,2,1
13937,1900/01/01,3,1
13937,1900/01/01,4,1
13938,1900/01/01,1,1
13938,1900/01/01,2,1
13938,1900/01/01,3,1
13938,1900/01/01,4,1
13939,1900/01/01,1,1
13939,1900/01/01,2,1
13939,1900/01/01,3,1
13939,1900/01/01,4,1
13940,1900/01/01,1,1
13940,1900/01/01,2,1
13940,1900/01/01,3,1
13940,1900/01/01,4,1
13941,1900/01/01,1,1
13941,1900/01/01,2,1
13941,1900/01/01,3,1
13941,1900/01/01,4,1
13942,1900/01/01,1,1
13942,1900/01/01,2,1
13942,1900/01/01,3,1
13942,1900/01/01,4,1
13943,1900/01/01,1,1
13943,1900/01/01,2,1
13943,1900/01/01,3,1
13943,1900/01/01,4,1
13944,1900/01/01,1,1
13944,1900/01/01,2,1
13944,1900/01/01,3,1
13944,1900/01/01,4,1
13945,1900/01/01,1,1
13945,1900/01/01,2,1
13945,1900/01/01,3,1
13945,1900/01/01,4,1
13946,1900/01/01,1,1
13946,1900/01/01,2,1
13946,1900/01/01,3,1
13946,1900/01/01,4,1
13947,1900/01/01,1,1
13947,1900/01/01,2,1
13947,1900/01/01,3,1
13947,1900/01/01,4,1
13948,1900/01/01,1,1
13948,1900/01/01,2,1
13948,1900/01/01,3,1
13948,1900/01/01,4,1
13949,1900/01/01,1,1
13949,1900/01/01,2,1
13949,1900/01/01,3,1
13949,1900/01/01,4,1
13950,1900/01/01,1,1
13950,1900/01/01,2,1
13950,1900/01/01,3,1
13950,1900/01/01,4,1
13951,1900/01/01,1,1
13951,1900/01/01,2,1
13951,1900/01/01,3,1
13951,1900/01/01,4,1
13952,1900/01/01,1,1
13952,1900/01/01,2,1
13952,1900/01/01,3,1
13952,1900/01/01,4,1
13953,1900/01/01,1,1
13953,1900/01/01,2,1
13953,1900/01/01,3,1
13953,1900/01/01,4,1
13954,1900/01/01,1,1
13954,1900/01/01,2,1
13954,1900/01/01,3,1
13954,1900/01/01,4,1
13955,1900/01/01,1,1
13955,1900/01/01,2,1
13955,1900/01/01,3,1
13955,1900/01/01,4,1
13956,1900/01/01,1,1
13956,1900/01/01,2,1
13956,1900/01/01,3,1
13956,1900/01/01,4,1
13957,1900/01/01,1,1
13957,1900/01/01,2,1
13957,1900/01/01,3,1
13957,1900/01/01,4,1
13958,1900/01/01,1,1
13958,1900/01/01,2,1
13958,1900/01/01,3,1
13958,1900/01/01,4,1
13959,1900/01/01,1,1
13959,1900/01/01,2,1
13959,1900/01/01,3,1
13959,1900/01/01,4,1
13960,1900/01/01,1,1
13960,1900/01/01,2,1
13960,1900/01/01,3,1
13960,1900/01/01,4,1
13961,1900/01/01,1,1
13961,1900/01/01,2,1
13961,1900/01/01,3,1
13961,1900/01/01,4,1
13962,1900/01/01,1,1
13962,1900/01/01,2,1
13962,1900/01/01,3,1
13962,1900/01/01,4,1
13963,1900/01/01,1,1
13963,1900/01/01,2,1
13963,1900/01/01,3,1
13963,1900/01/01,4,1
13964,1900/01/01,1,1
13964,1900/01/01,2,1
13964,1900/01/01,3,1
13964,1900/01/01,4,1
13965,1900/01/01,1,1
13965,1900/01/01,2,1
13965,1900/01/01,3,1
13965,1900/01/01,4,1
13966,1900/01/01,1,1
13966,1900/01/01,2,1
13966,1900/01/01,3,1
13966,1900/01/01,4,1
13967,1900/01/01,1,1
13967,1900/01/01,2,1
13967,1900/01/01,3,1
13967,1900/01/01,4,1
13968,1900/01/01,1,1
13968,1900/01/01,2,1
13968,1900/01/01,3,1
13968,1900/01/01,4,1
13969,1900/01/01,1,1
13969,1900/01/01,2,1
13969,1900/01/01,3,1
13969,1900/01/01,4,1
13970,1900/01/01,1,1
13970,1900/01/01,2,1
13970,1900/01/01,3,1
13970,1900/01/01,4,1
13971,1900/01/01,1,1
13971,1900/01/01,2,1
13971,1900/01/01,3,1
13971,1900/01/01,4,1
13972,1900/01/01,1,1
13972,1900/01/01,2,1
13972,1900/01/01,3,1
13972,1900/01/01,4,1
13973,1900/01/01,1,1
13973,1900/01/01,2,1
13973,1900/01/01,3,1
13973,1900/01/01,4,1
13974,1900/01/01,1,1
13974,1900/01/01,2,1
13974,1900/01/01,3,1
13974,1900/01/01,4,1
13975,1900/01/01,1,1
13975,1900/01/01,2,1
13975,1900/01/01,3,1
13975,1900/01/01,4,1
13976,1900/01/01,1,1
13976,1900/01/01,2,1
13976,1900/01/01,3,1
13976,1900/01/01,4,1
13977,1900/01/01,1,1
13977,1900/01/01,2,1
13977,1900/01/01,3,1
13977,1900/01/01,4,1
13978,1900/01/01,1,1
13978,1900/01/01,2,1
13978,1900/01/01,3,1
13978,1900/01/01,4,1
13979,1900/01/01,1,1
13979,1900/01/01,2,1
13979,1900/01/01,3,1
13979,1900/01/01,4,1
13980,1900/01/01,1,1
13980,1900/01/01,2,1
13980,1900/01/01,3,1
13980,1900/01/01,4,1
13981,1900/01/01,1,1
13981,1900/01/01,2,1
13981,1900/01/01,3,1
13981,1900/01/01,4,1
13982,1900/01/01,1,1
13982,1900/01/01,2,1
13982,1900/01/01,3,1
13982,1900/01/01,4,1
13983,1900/01/01,1,1
13983,1900/01/01,2,1
13983,1900/01/01,3,1
13983,1900/01/01,4,1
13984,1900/01/01,1,1
13984,1900/01/01,2,1
13984,1900/01/01,3,1
13984,1900/01/01,4,1
13985,1900/01/01,1,1
13985,1900/01/01,2,1
13985,1900/01/01,3,1
13985,1900/01/01,4,1
13986,1900/01/01,1,1
13986,1900/01/01,2,1
13986,1900/01/01,3,1
13986,1900/01/01,4,1
13987,1900/01/01,1,1
13987,1900/01/01,2,1
13987,1900/01/01,3,1
13987,1900/01/01,4,1
13988,1900/01/01,1,1
13988,1900/01/01,2,1
13988,1900/01/01,3,1
13988,1900/01/01,4,1
13989,1900/01/01,1,1
13989,1900/01/01,2,1
13989,1900/01/01,3,1
13989,1900/01/01,4,1
13990,1900/01/01,1,1
13990,1900/01/01,2,1
13990,1900/01/01,3,1
13990,1900/01/01,4,1
13991,1900/01/01,1,1
13991,1900/01/01,2,1
13991,1900/01/01,3,1
13991,1900/01/01,4,1
13992,1900/01/01,1,1
13992,1900/01/01,2,1
13992,1900/01/01,3,1
13992,1900/01/01,4,1
13993,1900/01/01,1,1
13993,1900/01/01,2,1
13993,1900/01/01,3,1
13993,1900/01/01,4,1
13994,1900/01/01,1,1
13994,1900/01/01,2,1
13994,1900/01/01,3,1
13994,1900/01/01,4,1
13995,1900/01/01,1,1
13995,1900/01/01,2,1
13995,1900/01/01,3,1
13995,1900/01/01,4,1
13996,1900/01/01,1,1
13996,1900/01/01,2,1
13996,1900/01/01,3,1
13996,1900/01/01,4,1
13997,1900/01/01,1,1
13997,1900/01/01,2,1
13997,1900/01/01,3,1
13997,1900/01/01,4,1
13998,1900/01/01,1,1
13998,1900/01/01,2,1
13998,1900/01/01,3,1
13998,1900/01/01,4,1
13999,1900/01/01,1,1
13999,1900/01/01,2,1
13999,1900/01/01,3,1
13999,1900/01/01,4,1
14000,1900/01/01,1,1
14000,1900/01/01,2,1
14000,1900/01/01,3,1
14000,1900/01/01,4,1
14001,1900/01/01,1,1
14001,1900/01/01,2,1
14001,1900/01/01,3,1
14001,1900/01/01,4,1
14002,1900/01/01,1,1
14002,1900/01/01,2,1
14002,1900/01/01,3,1
14002,1900/01/01,4,1
14003,1900/01/01,1,1
14003,1900/01/01,2,1
14003,1900/01/01,3,1
14003,1900/01/01,4,1
14004,1900/01/01,1,1
14004,1900/01/01,2,1
14004,1900/01/01,3,1
14004,1900/01/01,4,1
14005,1900/01/01,1,1
14005,1900/01/01,2,1
14005,1900/01/01,3,1
14005,1900/01/01,4,1
14006,1900/01/01,1,1
14006,1900/01/01,2,1
14006,1900/01/01,3,1
14006,1900/01/01,4,1
14007,1900/01/01,1,1
14007,1900/01/01,2,1
14007,1900/01/01,3,1
14007,1900/01/01,4,1
14008,1900/01/01,1,1
14008,1900/01/01,2,1
14008,1900/01/01,3,1
14008,1900/01/01,4,1
14009,1900/01/01,1,1
14009,1900/01/01,2,1
14009,1900/01/01,3,1
14009,1900/01/01,4,1
14010,1900/01/01,1,1
14010,1900/01/01,2,1
14010,1900/01/01,3,1
14010,1900/01/01,4,1
14011,1900/01/01,1,1
14011,1900/01/01,2,1
14011,1900/01/01,3,1
14011,1900/01/01,4,1
14012,1900/01/01,1,1
14012,1900/01/01,2,1
14012,1900/01/01,3,1
14012,1900/01/01,4,1
14013,1900/01/01,1,1
14013,1900/01/01,2,1
14013,1900/01/01,3,1
14013,1900/01/01,4,1
14014,1900/01/01,1,1
14014,1900/01/01,2,1
14014,1900/01/01,3,1
14014,1900/01/01,4,1
14015,1900/01/01,1,1
14015,1900/01/01,2,1
14015,1900/01/01,3,1
14015,1900/01/01,4,1
14016,1900/01/01,1,1
14016,1900/01/01,2,1
14016,1900/01/01,3,1
14016,1900/01/01,4,1
14017,1900/01/01,1,1
14017,1900/01/01,2,1
14017,1900/01/01,3,1
14017,1900/01/01,4,1
14018,1900/01/01,1,1
14018,1900/01/01,2,1
14018,1900/01/01,3,1
14018,1900/01/01,4,1
14019,1900/01/01,1,1
14019,1900/01/01,2,1
14019,1900/01/01,3,1
14019,1900/01/01,4,1
14020,1900/01/01,1,1
14020,1900/01/01,2,1
14020,1900/01/01,3,1
14020,1900/01/01,4,1
14021,1900/01/01,1,1
14021,1900/01/01,2,1
14021,1900/01/01,3,1
14021,1900/01/01,4,1
14022,1900/01/01,1,1
14022,1900/01/01,2,1
14022,1900/01/01,3,1
14022,1900/01/01,4,1
14023,1900/01/01,1,1
14023,1900/01/01,2,1
14023,1900/01/01,3,1
14023,1900/01/01,4,1
14024,1900/01/01,1,1
14024,1900/01/01,2,1
14024,1900/01/01,3,1
14024,1900/01/01,4,1
14025,1900/01/01,1,1
14025,1900/01/01,2,1
14025,1900/01/01,3,1
14025,1900/01/01,4,1
14026,1900/01/01,1,1
14026,1900/01/01,2,1
14026,1900/01/01,3,1
14026,1900/01/01,4,1
14027,1900/01/01,1,1
14027,1900/01/01,2,1
14027,1900/01/01,3,1
14027,1900/01/01,4,1
14028,1900/01/01,1,1
14028,1900/01/01,2,1
14028,1900/01/01,3,1
14028,1900/01/01,4,1
14029,1900/01/01,1,1
14029,1900/01/01,2,1
14029,1900/01/01,3,1
14029,1900/01/01,4,1
14030,1900/01/01,1,1
14030,1900/01/01,2,1
14030,1900/01/01,3,1
14030,1900/01/01,4,1
14031,1900/01/01,1,1
14031,1900/01/01,2,1
14031,1900/01/01,3,1
14031,1900/01/01,4,1
14032,1900/01/01,1,1
14032,1900/01/01,2,1
14032,1900/01/01,3,1
14032,1900/01/01,4,1
14033,1900/01/01,1,1
14033,1900/01/01,2,1
14033,1900/01/01,3,1
14033,1900/01/01,4,1
14034,1900/01/01,1,1
14034,1900/01/01,2,1
14034,1900/01/01,3,1
14034,1900/01/01,4,1
14035,1900/01/01,1,1
14035,1900/01/01,2,1
14035,1900/01/01,3,1
14035,1900/01/01,4,1
14036,1900/01/01,1,1
14036,1900/01/01,2,1
14036,1900/01/01,3,1
14036,1900/01/01,4,1
14037,1900/01/01,1,1
14037,1900/01/01,2,1
14037,1900/01/01,3,1
14037,1900/01/01,4,1
14038,1900/01/01,1,1
14038,1900/01/01,2,1
14038,1900/01/01,3,1
14038,1900/01/01,4,1
14039,1900/01/01,1,1
14039,1900/01/01,2,1
14039,1900/01/01,3,1
14039,1900/01/01,4,1
14040,1900/01/01,1,1
14040,1900/01/01,2,1
14040,1900/01/01,3,1
14040,1900/01/01,4,1
14041,1900/01/01,1,1
14041,1900/01/01,2,1
14041,1900/01/01,3,1
14041,1900/01/01,4,1
14042,1900/01/01,1,1
14042,1900/01/01,2,1
14042,1900/01/01,3,1
14042,1900/01/01,4,1
14043,1900/01/01,1,1
14043,1900/01/01,2,1
14043,1900/01/01,3,1
14043,1900/01/01,4,1
14044,1900/01/01,1,1
14044,1900/01/01,2,1
14044,1900/01/01,3,1
14044,1900/01/01,4,1
14045,1900/01/01,1,1
14045,1900/01/01,2,1
14045,1900/01/01,3,1
14045,1900/01/01,4,1
14046,1900/01/01,1,1
14046,1900/01/01,2,1
14046,1900/01/01,3,1
14046,1900/01/01,4,1
14047,1900/01/01,1,1
14047,1900/01/01,2,1
14047,1900/01/01,3,1
14047,1900/01/01,4,1
14048,1900/01/01,1,1
14048,1900/01/01,2,1
14048,1900/01/01,3,1
14048,1900/01/01,4,1
14049,1900/01/01,1,1
14049,1900/01/01,2,1
14049,1900/01/01,3,1
14049,1900/01/01,4,1
14050,1900/01/01,1,1
14050,1900/01/01,2,1
14050,1900/01/01,3,1
14050,1900/01/01,4,1
14051,1900/01/01,1,1
14051,1900/01/01,2,1
14051,1900/01/01,3,1
14051,1900/01/01,4,1
14052,1900/01/01,1,1
14052,1900/01/01,2,1
14052,1900/01/01,3,1
14052,1900/01/01,4,1
14053,1900/01/01,1,1
14053,1900/01/01,2,1
14053,1900/01/01,3,1
14053,1900/01/01,4,1
14054,1900/01/01,1,1
14054,1900/01/01,2,1
14054,1900/01/01,3,1
14054,1900/01/01,4,1
14055,1900/01/01,1,1
14055,1900/01/01,2,1
14055,1900/01/01,3,1
14055,1900/01/01,4,1
14056,1900/01/01,1,1
14056,1900/01/01,2,1
14056,1900/01/01,3,1
14056,1900/01/01,4,1
14057,1900/01/01,1,1
14057,1900/01/01,2,1
14057,1900/01/01,3,1
14057,1900/01/01,4,1
14058,1900/01/01,1,1
14058,1900/01/01,2,1
14058,1900/01/01,3,1
14058,1900/01/01,4,1
14059,1900/01/01,1,1
14059,1900/01/01,2,1
14059,1900/01/01,3,1
14059,1900/01/01,4,1
14060,1900/01/01,1,1
14060,1900/01/01,2,1
14060,1900/01/01,3,1
14060,1900/01/01,4,1
14061,1900/01/01,1,1
14061,1900/01/01,2,1
14061,1900/01/01,3,1
14061,1900/01/01,4,1
14062,1900/01/01,1,1
14062,1900/01/01,2,1
14062,1900/01/01,3,1
14062,1900/01/01,4,1
14063,1900/01/01,1,1
14063,1900/01/01,2,1
14063,1900/01/01,3,1
14063,1900/01/01,4,1
14064,1900/01/01,1,1
14064,1900/01/01,2,1
14064,1900/01/01,3,1
14064,1900/01/01,4,1
14065,1900/01/01,1,1
14065,1900/01/01,2,1
14065,1900/01/01,3,1
14065,1900/01/01,4,1
14066,1900/01/01,1,1
14066,1900/01/01,2,1
14066,1900/01/01,3,1
14066,1900/01/01,4,1
14067,1900/01/01,1,1
14067,1900/01/01,2,1
14067,1900/01/01,3,1
14067,1900/01/01,4,1
14068,1900/01/01,1,1
14068,1900/01/01,2,1
14068,1900/01/01,3,1
14068,1900/01/01,4,1
14069,1900/01/01,1,1
14069,1900/01/01,2,1
14069,1900/01/01,3,1
14069,1900/01/01,4,1
14070,1900/01/01,1,1
14070,1900/01/01,2,1
14070,1900/01/01,3,1
14070,1900/01/01,4,1
14071,1900/01/01,1,1
14071,1900/01/01,2,1
14071,1900/01/01,3,1
14071,1900/01/01,4,1
14072,1900/01/01,1,1
14072,1900/01/01,2,1
14072,1900/01/01,3,1
14072,1900/01/01,4,1
14073,1900/01/01,1,1
14073,1900/01/01,2,1
14073,1900/01/01,3,1
14073,1900/01/01,4,1
14074,1900/01/01,1,1
14074,1900/01/01,2,1
14074,1900/01/01,3,1
14074,1900/01/01,4,1
14075,1900/01/01,1,1
14075,1900/01/01,2,1
14075,1900/01/01,3,1
14075,1900/01/01,4,1
14076,1900/01/01,1,1
14076,1900/01/01,2,1
14076,1900/01/01,3,1
14076,1900/01/01,4,1
14077,1900/01/01,1,1
14077,1900/01/01,2,1
14077,1900/01/01,3,1
14077,1900/01/01,4,1
14078,1900/01/01,1,1
14078,1900/01/01,2,1
14078,1900/01/01,3,1
14078,1900/01/01,4,1
14079,1900/01/01,1,1
14079,1900/01/01,2,1
14079,1900/01/01,3,1
14079,1900/01/01,4,1
14080,1900/01/01,1,1
14080,1900/01/01,2,1
14080,1900/01/01,3,1
14080,1900/01/01,4,1
14081,1900/01/01,1,1
14081,1900/01/01,2,1
14081,1900/01/01,3,1
14081,1900/01/01,4,1
14082,1900/01/01,1,1
14082,1900/01/01,2,1
14082,1900/01/01,3,1
14082,1900/01/01,4,1
14083,1900/01/01,1,1
14083,1900/01/01,2,1
14083,1900/01/01,3,1
14083,1900/01/01,4,1
14084,1900/01/01,1,1
14084,1900/01/01,2,1
14084,1900/01/01,3,1
14084,1900/01/01,4,1
14085,1900/01/01,1,1
14085,1900/01/01,2,1
14085,1900/01/01,3,1
14085,1900/01/01,4,1
14086,1900/01/01,1,1
14086,1900/01/01,2,1
14086,1900/01/01,3,1
14086,1900/01/01,4,1
14087,1900/01/01,1,1
14087,1900/01/01,2,1
14087,1900/01/01,3,1
14087,1900/01/01,4,1
14088,1900/01/01,1,1
14088,1900/01/01,2,1
14088,1900/01/01,3,1
14088,1900/01/01,4,1
14089,1900/01/01,1,1
14089,1900/01/01,2,1
14089,1900/01/01,3,1
14089,1900/01/01,4,1
14090,1900/01/01,1,1
14090,1900/01/01,2,1
14090,1900/01/01,3,1
14090,1900/01/01,4,1
14091,1900/01/01,1,1
14091,1900/01/01,2,1
14091,1900/01/01,3,1
14091,1900/01/01,4,1
14092,1900/01/01,1,1
14092,1900/01/01,2,1
14092,1900/01/01,3,1
14092,1900/01/01,4,1
14093,1900/01/01,1,1
14093,1900/01/01,2,1
14093,1900/01/01,3,1
14093,1900/01/01,4,1
14094,1900/01/01,1,1
14094,1900/01/01,2,1
14094,1900/01/01,3,1
14094,1900/01/01,4,1
14095,1900/01/01,1,1
14095,1900/01/01,2,1
14095,1900/01/01,3,1
14095,1900/01/01,4,1
14096,1900/01/01,1,1
14096,1900/01/01,2,1
14096,1900/01/01,3,1
14096,1900/01/01,4,1
14097,1900/01/01,1,1
14097,1900/01/01,2,1
14097,1900/01/01,3,1
14097,1900/01/01,4,1
14098,1900/01/01,1,1
14098,1900/01/01,2,1
14098,1900/01/01,3,1
14098,1900/01/01,4,1
14099,1900/01/01,1,1
14099,1900/01/01,2,1
14099,1900/01/01,3,1
14099,1900/01/01,4,1
14100,1900/01/01,1,1
14100,1900/01/01,2,1
14100,1900/01/01,3,1
14100,1900/01/01,4,1
14101,1900/01/01,1,1
14101,1900/01/01,2,1
14101,1900/01/01,3,1
14101,1900/01/01,4,1
14102,1900/01/01,1,1
14102,1900/01/01,2,1
14102,1900/01/01,3,1
14102,1900/01/01,4,1
14103,1900/01/01,1,1
14103,1900/01/01,2,1
14103,1900/01/01,3,1
14103,1900/01/01,4,1
14104,1900/01/01,1,1
14104,1900/01/01,2,1
14104,1900/01/01,3,1
14104,1900/01/01,4,1
14105,1900/01/01,1,1
14105,1900/01/01,2,1
14105,1900/01/01,3,1
14105,1900/01/01,4,1
14106,1900/01/01,1,1
14106,1900/01/01,2,1
14106,1900/01/01,3,1
14106,1900/01/01,4,1
14107,1900/01/01,1,1
14107,1900/01/01,2,1
14107,1900/01/01,3,1
14107,1900/01/01,4,1
14108,1900/01/01,1,1
14108,1900/01/01,2,1
14108,1900/01/01,3,1
14108,1900/01/01,4,1
14109,1900/01/01,1,1
14109,1900/01/01,2,1
14109,1900/01/01,3,1
14109,1900/01/01,4,1
14110,1900/01/01,1,1
14110,1900/01/01,2,1
14110,1900/01/01,3,1
14110,1900/01/01,4,1
14111,1900/01/01,1,1
14111,1900/01/01,2,1
14111,1900/01/01,3,1
14111,1900/01/01,4,1
14112,1900/01/01,1,1
14112,1900/01/01,2,1
14112,1900/01/01,3,1
14112,1900/01/01,4,1
14113,1900/01/01,1,1
14113,1900/01/01,2,1
14113,1900/01/01,3,1
14113,1900/01/01,4,1
14114,1900/01/01,1,1
14114,1900/01/01,2,1
14114,1900/01/01,3,1
14114,1900/01/01,4,1
14115,1900/01/01,1,1
14115,1900/01/01,2,1
14115,1900/01/01,3,1
14115,1900/01/01,4,1
